observationTime,rf_prediction,actual,ECMWF,xgb_predicted,ensemble_rf_pred
2024-08-14,0.0,0.0,0.0,0.1469105,
2024-08-15,0.0,0.0,0.0,0.12855373,
2024-08-16,1.5849999999999995,0.2,1.152694,0.814417,
2024-08-17,2.7270000000000003,0.7,2.60509,1.1265445,
2024-08-18,1.2899999999999998,0.0,2.0404577,3.4049094,
2024-08-19,5.612999999999997,4.0,8.809057,7.1648707,
2024-08-20,0.7090000000000002,0.0,0.26919794,0.81704956,
2024-08-21,19.792999999999985,0.0,33.315384,25.061924,
2024-08-22,6.722000000000004,7.1,6.5293884,8.297976,
2024-08-23,0.295,0.0,0.0,0.3258698,
2024-08-24,0.137,0.0,0.0,0.5391733,
2024-08-25,0.026,0.0,0.0,0.42626148,
2024-08-26,0.298,0.0,0.62266815,1.014935,
2024-08-27,0.643,0.0,0.17947865,0.15096529,
2024-08-28,0.0,0.0,0.0,0.885497,
2024-08-29,0.044,0.0,0.026955783,0.55117095,
2024-08-30,0.476,0.0,0.0,0.664885,
2024-08-31,1.4759999999999998,0.0,2.5213242,2.126526,
2024-09-01,0.034,0.0,0.0,0.15482663,
2024-09-02,2.862000000000001,0.0,6.917137,3.643526,
2024-09-03,0.038,0.0,0.011074066,0.14554316,
2024-09-04,0.043,0.0,0.0,0.41389197,
2024-09-05,0.093,0.0,0.042449474,0.747269,
2024-09-06,0.043,0.0,0.0,0.11238289,
2024-09-07,0.058,0.0,0.0,0.49957168,
2024-09-08,0.017,0.0,0.0,0.08634603,
2024-09-09,0.002,0.0,0.0,0.49252406,
2024-09-10,2.842999999999999,0.0,1.3175812,3.023602,
2024-09-11,0.3289999999999999,0.2,0.70519733,1.0625119,
2024-09-12,5.344000000000002,6.2,5.6305804,4.2064695,
2024-09-13,3.936000000000001,11.0,4.6105804,5.844127,
2024-09-14,2.124,0.0,4.671623,6.426348,
2024-09-15,0.2840000000000001,0.1,0.12136459,0.4451449,
2024-09-16,0.28,0.0,0.0,0.07234885,
2024-09-17,0.048,0.0,0.0,0.33656514,
2024-09-18,0.019,0.0,0.0,0.1908699,
2024-09-19,0.002,0.0,0.0,0.037803307,
2024-09-20,0.0,0.0,0.0,3.146549,
2024-09-21,0.0,0.0,0.0,0.17278951,
2024-09-22,0.066,0.0,0.037171423,0.0,
2024-09-23,0.023,0.0,0.0,0.0,
2024-09-24,0.0,0.0,0.0,0.11046846,
2024-09-25,0.4319999999999999,0.3,0.57720554,0.6183351,
2024-09-26,0.745,0.5,1.5522275,1.3388027,
2024-09-27,0.8959999999999999,1.1,1.3707638,1.8615444,
2024-09-28,0.004,1.9,0.17582822,0.3004066,
2024-09-29,0.033,0.0,0.0,0.2532952,
2024-09-30,0.0139999999999999,0.0,0.0,0.08419861,
2024-10-01,2.811999999999999,0.0,3.0195475,1.9590727,
2024-10-02,0.209,0.0,0.23038459,0.09580808,
2024-10-03,9.126,16.8,12.450736,8.45423,
2024-10-04,1.3939999999999997,1.4,0.8086872,0.67590666,
2024-10-05,0.0,0.0,0.0035617352,0.13135876,
2024-10-06,0.383,0.1,0.35430884,0.20966215,
2024-10-07,0.187,0.9,0.38831902,0.38881156,
2024-10-08,0.015,0.0,0.0,0.29409468,
2024-10-09,1.6789999999999994,0.1,0.091612816,0.1891325,
2024-10-10,0.66,0.0,0.24059105,0.7821502,
2024-10-11,5.207999999999999,6.5,5.760958,6.913841,
2024-10-12,0.142,0.0,0.07707834,0.3035627,
2024-10-13,7.252000000000002,3.1,7.529348,6.861259,
2024-10-14,0.3,2.9,0.328784,0.29596686,
2024-10-15,0.8120000000000003,0.0,1.1071367,1.0396814,
2024-10-16,0.049,0.0,0.0,0.13211703,
2024-10-17,0.016,0.0,0.0008317381,0.09931442,
2024-10-18,0.017,0.0,0.0,0.08662684,
2024-10-19,0.002,0.0,0.0,0.11337056,
2024-10-20,0.0,0.0,0.0,0.054778524,
2024-10-21,1.0269999999999997,0.0,0.86268497,0.6469237,
