time,step,latitude,longitude,tp,t2m,number,surface,valid_time,heightAboveGround
2014-06-30,0 days 06:00:00,54.925,21.15,1.8415184,288.1655,0,0.0,2014-06-30 06:00:00,2.0
2014-06-30,0 days 06:00:00,55.675,25.275,3.796402,291.5986,0,0.0,2014-06-30 06:00:00,2.0
2014-06-30,0 days 06:00:00,55.675,23.9,2.973363,290.70883,0,0.0,2014-06-30 06:00:00,2.0
2014-06-30,0 days 06:00:00,55.675,21.15,0.56952477,287.73727,0,0.0,2014-06-30 06:00:00,2.0
2014-06-30,0 days 12:00:00,54.675,25.275,2.832943,291.66028,0,0.0,2014-06-30 12:00:00,2.0
2014-06-30,0 days 12:00:00,54.675,23.9,19.115852,290.40747,0,0.0,2014-06-30 12:00:00,2.0
2014-06-30,0 days 12:00:00,54.675,21.15,2.4578037,291.70093,0,0.0,2014-06-30 12:00:00,2.0
2014-06-30,0 days 12:00:00,54.925,25.275,5.323288,291.3683,0,0.0,2014-06-30 12:00:00,2.0
2014-06-30,0 days 12:00:00,54.925,23.9,15.8757305,290.30322,0,0.0,2014-06-30 12:00:00,2.0
2014-06-30,0 days 12:00:00,54.925,21.15,1.9354573,290.08386,0,0.0,2014-06-30 12:00:00,2.0
2014-06-30,0 days 12:00:00,55.675,25.275,11.515953,290.96106,0,0.0,2014-06-30 12:00:00,2.0
2014-06-30,0 days 12:00:00,55.675,23.9,7.178299,289.65332,0,0.0,2014-06-30 12:00:00,2.0
2014-06-30,0 days 12:00:00,55.675,21.15,0.89678586,289.83325,0,0.0,2014-06-30 12:00:00,2.0
2014-06-30,0 days 18:00:00,54.675,25.275,2.893415,291.35486,0,0.0,2014-06-30 18:00:00,2.0
2014-06-30,0 days 18:00:00,54.675,23.9,19.150612,291.15784,0,0.0,2014-06-30 18:00:00,2.0
2014-06-30,0 days 18:00:00,54.675,21.15,2.568582,289.94922,0,0.0,2014-06-30 18:00:00,2.0
2014-06-30,0 days 18:00:00,54.925,25.275,5.337562,291.15356,0,0.0,2014-06-30 18:00:00,2.0
2014-06-30,0 days 18:00:00,54.925,23.9,15.896912,291.2047,0,0.0,2014-06-30 18:00:00,2.0
2014-06-30,0 days 18:00:00,54.925,21.15,1.9426646,289.23376,0,0.0,2014-06-30 18:00:00,2.0
2014-06-30,0 days 18:00:00,55.675,25.275,11.547045,291.03918,0,0.0,2014-06-30 18:00:00,2.0
2014-06-30,0 days 18:00:00,55.675,23.9,7.439365,290.8833,0,0.0,2014-06-30 18:00:00,2.0
2014-06-30,0 days 18:00:00,55.675,21.15,0.9014411,288.5725,0,0.0,2014-06-30 18:00:00,2.0
2014-06-30,1 days 00:00:00,54.675,25.275,14.314348,288.00342,0,0.0,2014-07-01 00:00:00,2.0
2014-06-30,1 days 00:00:00,54.675,23.9,26.266928,287.42944,0,0.0,2014-07-01 00:00:00,2.0
2014-06-30,1 days 00:00:00,54.675,21.15,2.625852,287.02832,0,0.0,2014-07-01 00:00:00,2.0
2014-06-30,1 days 00:00:00,54.925,25.275,22.59016,287.8999,0,0.0,2014-07-01 00:00:00,2.0
2014-06-30,1 days 00:00:00,54.925,23.9,21.967854,287.62415,0,0.0,2014-07-01 00:00:00,2.0
2014-06-30,1 days 00:00:00,54.925,21.15,1.959579,287.97815,0,0.0,2014-07-01 00:00:00,2.0
2014-06-30,1 days 00:00:00,55.675,25.275,14.92375,287.56042,0,0.0,2014-07-01 00:00:00,2.0
2014-06-30,1 days 00:00:00,55.675,23.9,10.011183,287.45203,0,0.0,2014-07-01 00:00:00,2.0
2014-06-30,1 days 00:00:00,55.675,21.15,0.9014411,285.93103,0,0.0,2014-07-01 00:00:00,2.0
2014-07-01,0 days 06:00:00,54.675,25.275,3.2612705,289.57388,0,0.0,2014-07-01 06:00:00,2.0
2014-07-01,0 days 06:00:00,54.675,23.9,8.841461,286.9058,0,0.0,2014-07-01 06:00:00,2.0
2014-07-01,0 days 06:00:00,54.675,21.15,0.04400444,288.1392,0,0.0,2014-07-01 06:00:00,2.0
2014-07-01,0 days 06:00:00,54.925,25.275,3.3402119,289.5126,0,0.0,2014-07-01 06:00:00,2.0
2014-07-01,0 days 06:00:00,54.925,23.9,8.40547,286.92142,0,0.0,2014-07-01 06:00:00,2.0
2014-07-01,0 days 06:00:00,54.925,21.15,0.06670761,288.15848,0,0.0,2014-07-01 06:00:00,2.0
2014-07-01,0 days 06:00:00,55.675,25.275,10.575466,288.29813,0,0.0,2014-07-01 06:00:00,2.0
2014-07-01,0 days 06:00:00,55.675,23.9,9.336887,286.54044,0,0.0,2014-07-01 06:00:00,2.0
2014-07-01,0 days 06:00:00,55.675,21.15,0.12448311,287.27335,0,0.0,2014-07-01 06:00:00,2.0
2014-07-01,0 days 12:00:00,54.675,25.275,15.948565,286.26865,0,0.0,2014-07-01 12:00:00,2.0
2014-07-01,0 days 12:00:00,54.675,23.9,12.968321,287.86826,0,0.0,2014-07-01 12:00:00,2.0
2014-07-01,0 days 12:00:00,54.675,21.15,1.310366,292.32236,0,0.0,2014-07-01 12:00:00,2.0
2014-07-01,0 days 12:00:00,54.925,25.275,16.934095,286.19296,0,0.0,2014-07-01 12:00:00,2.0
2014-07-01,0 days 12:00:00,54.925,23.9,12.639395,287.61972,0,0.0,2014-07-01 12:00:00,2.0
2014-07-01,0 days 12:00:00,54.925,21.15,0.8655189,290.51938,0,0.0,2014-07-01 12:00:00,2.0
2014-07-01,0 days 12:00:00,55.675,25.275,26.084223,285.69174,0,0.0,2014-07-01 12:00:00,2.0
2014-07-01,0 days 12:00:00,55.675,23.9,14.741289,286.7545,0,0.0,2014-07-01 12:00:00,2.0
2014-07-01,0 days 12:00:00,55.675,21.15,0.16670455,290.2054,0,0.0,2014-07-01 12:00:00,2.0
2014-07-01,0 days 18:00:00,54.675,25.275,16.519333,287.21643,0,0.0,2014-07-01 18:00:00,2.0
2014-07-01,0 days 18:00:00,54.675,23.9,13.376621,289.57043,0,0.0,2014-07-01 18:00:00,2.0
2014-07-01,0 days 18:00:00,54.675,21.15,1.887806,289.344,0,0.0,2014-07-01 18:00:00,2.0
2014-07-01,0 days 18:00:00,54.925,25.275,17.44807,287.09326,0,0.0,2014-07-01 18:00:00,2.0
2014-07-01,0 days 18:00:00,54.925,23.9,13.478687,288.79553,0,0.0,2014-07-01 18:00:00,2.0
2014-07-01,0 days 18:00:00,54.925,21.15,1.239319,288.95972,0,0.0,2014-07-01 18:00:00,2.0
2014-07-01,0 days 18:00:00,55.675,25.275,27.188644,287.0951,0,0.0,2014-07-01 18:00:00,2.0
2014-07-01,0 days 18:00:00,55.675,23.9,16.802074,287.11932,0,0.0,2014-07-01 18:00:00,2.0
2014-07-01,0 days 18:00:00,55.675,21.15,0.21848303,288.0796,0,0.0,2014-07-01 18:00:00,2.0
2014-07-01,1 days 00:00:00,54.675,25.275,16.537045,285.3295,0,0.0,2014-07-02 00:00:00,2.0
2014-07-01,1 days 00:00:00,54.675,23.9,13.8054285,285.75015,0,0.0,2014-07-02 00:00:00,2.0
2014-07-01,1 days 00:00:00,54.675,21.15,1.895432,284.0485,0,0.0,2014-07-02 00:00:00,2.0
2014-07-01,1 days 00:00:00,54.925,25.275,17.465775,285.2477,0,0.0,2014-07-02 00:00:00,2.0
2014-07-01,1 days 00:00:00,54.925,23.9,13.887162,285.72232,0,0.0,2014-07-02 00:00:00,2.0
2014-07-01,1 days 00:00:00,54.925,21.15,1.2474141,286.91568,0,0.0,2014-07-02 00:00:00,2.0
2014-07-01,1 days 00:00:00,55.675,25.275,27.207142,284.7925,0,0.0,2014-07-02 00:00:00,2.0
2014-07-01,1 days 00:00:00,55.675,23.9,16.971401,285.19485,0,0.0,2014-07-02 00:00:00,2.0
2014-07-01,1 days 00:00:00,55.675,21.15,0.24387032,286.4601,0,0.0,2014-07-02 00:00:00,2.0
2014-07-01,0 days 06:00:00,54.675,25.275,3.2612705,289.57388,0,0.0,2014-07-01 06:00:00,2.0
2014-07-01,0 days 06:00:00,54.675,23.9,8.841461,286.9058,0,0.0,2014-07-01 06:00:00,2.0
2014-07-01,0 days 06:00:00,54.675,21.15,0.04400444,288.1392,0,0.0,2014-07-01 06:00:00,2.0
2014-07-01,0 days 06:00:00,54.925,25.275,3.3402119,289.5126,0,0.0,2014-07-01 06:00:00,2.0
2014-07-01,0 days 06:00:00,54.925,23.9,8.40547,286.92142,0,0.0,2014-07-01 06:00:00,2.0
2014-07-01,0 days 06:00:00,54.925,21.15,0.06670761,288.15848,0,0.0,2014-07-01 06:00:00,2.0
2014-07-01,0 days 06:00:00,55.675,25.275,10.575466,288.29813,0,0.0,2014-07-01 06:00:00,2.0
2014-07-01,0 days 06:00:00,55.675,23.9,9.336887,286.54044,0,0.0,2014-07-01 06:00:00,2.0
2014-07-01,0 days 06:00:00,55.675,21.15,0.12448311,287.27335,0,0.0,2014-07-01 06:00:00,2.0
2014-07-01,0 days 12:00:00,54.675,25.275,15.948565,286.26865,0,0.0,2014-07-01 12:00:00,2.0
2014-07-01,0 days 12:00:00,54.675,23.9,12.968321,287.86826,0,0.0,2014-07-01 12:00:00,2.0
2014-07-01,0 days 12:00:00,54.675,21.15,1.310366,292.32236,0,0.0,2014-07-01 12:00:00,2.0
2014-07-01,0 days 12:00:00,54.925,25.275,16.934095,286.19296,0,0.0,2014-07-01 12:00:00,2.0
2014-07-01,0 days 12:00:00,54.925,23.9,12.639395,287.61972,0,0.0,2014-07-01 12:00:00,2.0
2014-07-01,0 days 12:00:00,54.925,21.15,0.8655189,290.51938,0,0.0,2014-07-01 12:00:00,2.0
2014-07-01,0 days 12:00:00,55.675,25.275,26.084223,285.69174,0,0.0,2014-07-01 12:00:00,2.0
2014-07-01,0 days 12:00:00,55.675,23.9,14.741289,286.7545,0,0.0,2014-07-01 12:00:00,2.0
2014-07-01,0 days 12:00:00,55.675,21.15,0.16670455,290.2054,0,0.0,2014-07-01 12:00:00,2.0
2014-07-01,0 days 18:00:00,54.675,25.275,16.519333,287.21643,0,0.0,2014-07-01 18:00:00,2.0
2014-07-01,0 days 18:00:00,54.675,23.9,13.376621,289.57043,0,0.0,2014-07-01 18:00:00,2.0
2014-07-01,0 days 18:00:00,54.675,21.15,1.887806,289.344,0,0.0,2014-07-01 18:00:00,2.0
2014-07-01,0 days 18:00:00,54.925,25.275,17.44807,287.09326,0,0.0,2014-07-01 18:00:00,2.0
2014-07-01,0 days 18:00:00,54.925,23.9,13.478687,288.79553,0,0.0,2014-07-01 18:00:00,2.0
2014-07-01,0 days 18:00:00,54.925,21.15,1.239319,288.95972,0,0.0,2014-07-01 18:00:00,2.0
2014-07-01,0 days 18:00:00,55.675,25.275,27.188644,287.0951,0,0.0,2014-07-01 18:00:00,2.0
2014-07-01,0 days 18:00:00,55.675,23.9,16.802074,287.11932,0,0.0,2014-07-01 18:00:00,2.0
2014-07-01,0 days 18:00:00,55.675,21.15,0.21848303,288.0796,0,0.0,2014-07-01 18:00:00,2.0
2014-07-01,1 days 00:00:00,54.675,25.275,16.537045,285.3295,0,0.0,2014-07-02 00:00:00,2.0
2014-07-01,1 days 00:00:00,54.675,23.9,13.8054285,285.75015,0,0.0,2014-07-02 00:00:00,2.0
2014-07-01,1 days 00:00:00,54.675,21.15,1.895432,284.0485,0,0.0,2014-07-02 00:00:00,2.0
2014-07-01,1 days 00:00:00,54.925,25.275,17.465775,285.2477,0,0.0,2014-07-02 00:00:00,2.0
2014-07-01,1 days 00:00:00,54.925,23.9,13.887162,285.72232,0,0.0,2014-07-02 00:00:00,2.0
2014-07-01,1 days 00:00:00,54.925,21.15,1.2474141,286.91568,0,0.0,2014-07-02 00:00:00,2.0
2014-07-01,1 days 00:00:00,55.675,25.275,27.207142,284.7925,0,0.0,2014-07-02 00:00:00,2.0
2014-07-01,1 days 00:00:00,55.675,23.9,16.971401,285.19485,0,0.0,2014-07-02 00:00:00,2.0
2014-07-01,1 days 00:00:00,55.675,21.15,0.24387032,286.4601,0,0.0,2014-07-02 00:00:00,2.0
2014-07-02,0 days 06:00:00,54.675,25.275,0.06438879,286.21442,0,0.0,2014-07-02 06:00:00,2.0
2014-07-02,0 days 06:00:00,54.675,23.9,0.019022262,286.4795,0,0.0,2014-07-02 06:00:00,2.0
2014-07-02,0 days 06:00:00,54.675,21.15,0.0035858504,287.84875,0,0.0,2014-07-02 06:00:00,2.0
2014-07-02,0 days 06:00:00,54.925,25.275,0.055070434,286.289,0,0.0,2014-07-02 06:00:00,2.0
2014-07-02,0 days 06:00:00,54.925,23.9,0.051260624,286.13025,0,0.0,2014-07-02 06:00:00,2.0
2014-07-02,0 days 06:00:00,54.925,21.15,0.0035864464,287.71698,0,0.0,2014-07-02 06:00:00,2.0
2014-07-02,0 days 06:00:00,55.675,25.275,0.12226049,286.20367,0,0.0,2014-07-02 06:00:00,2.0
2014-07-02,0 days 06:00:00,55.675,23.9,0.06028906,286.3612,0,0.0,2014-07-02 06:00:00,2.0
2014-07-02,0 days 06:00:00,55.675,21.15,0.38749018,287.65228,0,0.0,2014-07-02 06:00:00,2.0
2014-07-02,0 days 12:00:00,54.675,25.275,1.158167,291.82388,0,0.0,2014-07-02 12:00:00,2.0
2014-07-02,0 days 12:00:00,54.675,23.9,0.027296152,293.13187,0,0.0,2014-07-02 12:00:00,2.0
2014-07-02,0 days 12:00:00,54.675,21.15,1.738496,290.86526,0,0.0,2014-07-02 12:00:00,2.0
2014-07-02,0 days 12:00:00,54.925,25.275,1.0020181,291.67422,0,0.0,2014-07-02 12:00:00,2.0
2014-07-02,0 days 12:00:00,54.925,23.9,0.10195264,293.56448,0,0.0,2014-07-02 12:00:00,2.0
2014-07-02,0 days 12:00:00,54.925,21.15,1.683755,288.4767,0,0.0,2014-07-02 12:00:00,2.0
2014-07-02,0 days 12:00:00,55.675,25.275,0.6056481,291.012,0,0.0,2014-07-02 12:00:00,2.0
2014-07-02,0 days 12:00:00,55.675,23.9,1.2396652,292.20975,0,0.0,2014-07-02 12:00:00,2.0
2014-07-02,0 days 12:00:00,55.675,21.15,0.68397814,289.24783,0,0.0,2014-07-02 12:00:00,2.0
2014-07-02,0 days 18:00:00,54.675,25.275,7.935607,287.38882,0,0.0,2014-07-02 18:00:00,2.0
2014-07-02,0 days 18:00:00,54.675,23.9,6.210046,287.91922,0,0.0,2014-07-02 18:00:00,2.0
2014-07-02,0 days 18:00:00,54.675,21.15,2.871888,288.0447,0,0.0,2014-07-02 18:00:00,2.0
2014-07-02,0 days 18:00:00,54.925,25.275,3.204562,287.35184,0,0.0,2014-07-02 18:00:00,2.0
2014-07-02,0 days 18:00:00,54.925,23.9,3.4714534,287.95047,0,0.0,2014-07-02 18:00:00,2.0
2014-07-02,0 days 18:00:00,54.925,21.15,2.1562297,288.90585,0,0.0,2014-07-02 18:00:00,2.0
2014-07-02,0 days 18:00:00,55.675,25.275,2.4875276,287.67508,0,0.0,2014-07-02 18:00:00,2.0
2014-07-02,0 days 18:00:00,55.675,23.9,4.4393234,288.5107,0,0.0,2014-07-02 18:00:00,2.0
2014-07-02,0 days 18:00:00,55.675,21.15,0.8047255,287.89157,0,0.0,2014-07-02 18:00:00,2.0
2014-07-02,1 days 00:00:00,54.675,25.275,7.93964,284.73483,0,0.0,2014-07-03 00:00:00,2.0
2014-07-02,1 days 00:00:00,54.675,23.9,6.2672873,284.56223,0,0.0,2014-07-03 00:00:00,2.0
2014-07-02,1 days 00:00:00,54.675,21.15,2.8796413,284.44308,0,0.0,2014-07-03 00:00:00,2.0
2014-07-02,1 days 00:00:00,54.925,25.275,3.2083766,283.82175,0,0.0,2014-07-03 00:00:00,2.0
2014-07-02,1 days 00:00:00,54.925,23.9,3.5151165,284.83493,0,0.0,2014-07-03 00:00:00,2.0
2014-07-02,1 days 00:00:00,54.925,21.15,2.2334783,286.9691,0,0.0,2014-07-03 00:00:00,2.0
2014-07-02,1 days 00:00:00,55.675,25.275,2.4888427,283.73935,0,0.0,2014-07-03 00:00:00,2.0
2014-07-02,1 days 00:00:00,55.675,23.9,4.4393234,284.52768,0,0.0,2014-07-03 00:00:00,2.0
2014-07-02,1 days 00:00:00,55.675,21.15,0.99969757,286.35165,0,0.0,2014-07-03 00:00:00,2.0
2014-07-03,0 days 06:00:00,54.675,25.275,-1.5840911e-20,287.20273,0,0.0,2014-07-03 06:00:00,2.0
2014-07-03,0 days 06:00:00,54.675,23.9,-1.5840911e-20,287.7817,0,0.0,2014-07-03 06:00:00,2.0
2014-07-03,0 days 06:00:00,54.675,21.15,0.030092955,288.28223,0,0.0,2014-07-03 06:00:00,2.0
2014-07-03,0 days 06:00:00,54.925,25.275,-1.5840911e-20,287.33032,0,0.0,2014-07-03 06:00:00,2.0
2014-07-03,0 days 06:00:00,54.925,23.9,-1.5840911e-20,287.59232,0,0.0,2014-07-03 06:00:00,2.0
2014-07-03,0 days 06:00:00,54.925,21.15,0.3130107,288.43982,0,0.0,2014-07-03 06:00:00,2.0
2014-07-03,0 days 06:00:00,55.675,25.275,0.06342554,287.3064,0,0.0,2014-07-03 06:00:00,2.0
2014-07-03,0 days 06:00:00,55.675,23.9,0.0069088936,287.48987,0,0.0,2014-07-03 06:00:00,2.0
2014-07-03,0 days 06:00:00,55.675,21.15,2.3939562,288.61896,0,0.0,2014-07-03 06:00:00,2.0
2014-07-03,0 days 12:00:00,54.675,25.275,0.44945207,291.90314,0,0.0,2014-07-03 12:00:00,2.0
2014-07-03,0 days 12:00:00,54.675,23.9,0.71736443,292.52667,0,0.0,2014-07-03 12:00:00,2.0
2014-07-03,0 days 12:00:00,54.675,21.15,0.4404489,291.82758,0,0.0,2014-07-03 12:00:00,2.0
2014-07-03,0 days 12:00:00,54.925,25.275,0.4875647,291.62738,0,0.0,2014-07-03 12:00:00,2.0
2014-07-03,0 days 12:00:00,54.925,23.9,0.5273534,292.79596,0,0.0,2014-07-03 12:00:00,2.0
2014-07-03,0 days 12:00:00,54.925,21.15,2.261933,290.25336,0,0.0,2014-07-03 12:00:00,2.0
2014-07-03,0 days 12:00:00,55.675,25.275,1.1819063,292.12286,0,0.0,2014-07-03 12:00:00,2.0
2014-07-03,0 days 12:00:00,55.675,23.9,0.3772885,292.67133,0,0.0,2014-07-03 12:00:00,2.0
2014-07-03,0 days 12:00:00,55.675,21.15,2.7990959,289.56744,0,0.0,2014-07-03 12:00:00,2.0
2014-07-03,0 days 18:00:00,54.675,25.275,0.84184676,289.96005,0,0.0,2014-07-03 18:00:00,2.0
2014-07-03,0 days 18:00:00,54.675,23.9,0.8328827,290.23276,0,0.0,2014-07-03 18:00:00,2.0
2014-07-03,0 days 18:00:00,54.675,21.15,0.53403026,290.00003,0,0.0,2014-07-03 18:00:00,2.0
2014-07-03,0 days 18:00:00,54.925,25.275,0.6644338,290.12747,0,0.0,2014-07-03 18:00:00,2.0
2014-07-03,0 days 18:00:00,54.925,23.9,0.54107076,290.06424,0,0.0,2014-07-03 18:00:00,2.0
2014-07-03,0 days 18:00:00,54.925,21.15,2.2944229,289.9072,0,0.0,2014-07-03 18:00:00,2.0
2014-07-03,0 days 18:00:00,55.675,25.275,1.279535,290.44827,0,0.0,2014-07-03 18:00:00,2.0
2014-07-03,0 days 18:00:00,55.675,23.9,0.6310571,289.57858,0,0.0,2014-07-03 18:00:00,2.0
2014-07-03,0 days 18:00:00,55.675,21.15,2.8304083,288.87863,0,0.0,2014-07-03 18:00:00,2.0
2014-07-03,1 days 00:00:00,54.675,25.275,0.84184676,284.8029,0,0.0,2014-07-04 00:00:00,2.0
2014-07-03,1 days 00:00:00,54.675,23.9,0.8328827,284.9644,0,0.0,2014-07-04 00:00:00,2.0
2014-07-03,1 days 00:00:00,54.675,21.15,0.53403026,285.99844,0,0.0,2014-07-04 00:00:00,2.0
2014-07-03,1 days 00:00:00,54.925,25.275,0.6644338,284.83292,0,0.0,2014-07-04 00:00:00,2.0
2014-07-03,1 days 00:00:00,54.925,23.9,0.54107076,285.04434,0,0.0,2014-07-04 00:00:00,2.0
2014-07-03,1 days 00:00:00,54.925,21.15,2.2944229,288.34952,0,0.0,2014-07-04 00:00:00,2.0
2014-07-03,1 days 00:00:00,55.675,25.275,1.279535,284.95645,0,0.0,2014-07-04 00:00:00,2.0
2014-07-03,1 days 00:00:00,55.675,23.9,0.6310571,285.4008,0,0.0,2014-07-04 00:00:00,2.0
2014-07-03,1 days 00:00:00,55.675,21.15,2.8304083,288.63162,0,0.0,2014-07-04 00:00:00,2.0
2014-07-04,0 days 06:00:00,54.675,25.275,-3.7008474e-20,289.76688,0,0.0,2014-07-04 06:00:00,2.0
2014-07-04,0 days 06:00:00,54.675,23.9,-3.7008474e-20,290.46207,0,0.0,2014-07-04 06:00:00,2.0
2014-07-04,0 days 06:00:00,54.675,21.15,-3.7008474e-20,289.959,0,0.0,2014-07-04 06:00:00,2.0
2014-07-04,0 days 06:00:00,54.925,25.275,-3.7008474e-20,289.81198,0,0.0,2014-07-04 06:00:00,2.0
2014-07-04,0 days 06:00:00,54.925,23.9,-3.7008474e-20,290.52634,0,0.0,2014-07-04 06:00:00,2.0
2014-07-04,0 days 06:00:00,54.925,21.15,-3.7008474e-20,290.10495,0,0.0,2014-07-04 06:00:00,2.0
2014-07-04,0 days 06:00:00,55.675,25.275,-3.7008474e-20,289.4654,0,0.0,2014-07-04 06:00:00,2.0
2014-07-04,0 days 06:00:00,55.675,23.9,0.0023260117,289.49817,0,0.0,2014-07-04 06:00:00,2.0
2014-07-04,0 days 06:00:00,55.675,21.15,0.0046547204,290.14624,0,0.0,2014-07-04 06:00:00,2.0
2014-07-04,0 days 12:00:00,54.675,25.275,0.07867205,294.23993,0,0.0,2014-07-04 12:00:00,2.0
2014-07-04,0 days 12:00:00,54.675,23.9,0.22697687,294.36725,0,0.0,2014-07-04 12:00:00,2.0
2014-07-04,0 days 12:00:00,54.675,21.15,0.93564653,295.02277,0,0.0,2014-07-04 12:00:00,2.0
2014-07-04,0 days 12:00:00,54.925,25.275,0.030061126,293.91376,0,0.0,2014-07-04 12:00:00,2.0
2014-07-04,0 days 12:00:00,54.925,23.9,0.52897704,294.14825,0,0.0,2014-07-04 12:00:00,2.0
2014-07-04,0 days 12:00:00,54.925,21.15,1.4136436,292.3907,0,0.0,2014-07-04 12:00:00,2.0
2014-07-04,0 days 12:00:00,55.675,25.275,0.32900548,292.96002,0,0.0,2014-07-04 12:00:00,2.0
2014-07-04,0 days 12:00:00,55.675,23.9,0.3282925,293.3725,0,0.0,2014-07-04 12:00:00,2.0
2014-07-04,0 days 12:00:00,55.675,21.15,0.26033854,291.38983,0,0.0,2014-07-04 12:00:00,2.0
2014-07-04,0 days 18:00:00,54.675,25.275,0.08568859,291.9378,0,0.0,2014-07-04 18:00:00,2.0
2014-07-04,0 days 18:00:00,54.675,23.9,0.2311368,292.0827,0,0.0,2014-07-04 18:00:00,2.0
2014-07-04,0 days 18:00:00,54.675,21.15,0.93564653,293.87543,0,0.0,2014-07-04 18:00:00,2.0
2014-07-04,0 days 18:00:00,54.925,25.275,0.030508876,291.52228,0,0.0,2014-07-04 18:00:00,2.0
2014-07-04,0 days 18:00:00,54.925,23.9,0.53992426,291.79596,0,0.0,2014-07-04 18:00:00,2.0
2014-07-04,0 days 18:00:00,54.925,21.15,1.4136436,292.41425,0,0.0,2014-07-04 18:00:00,2.0
2014-07-04,0 days 18:00:00,55.675,25.275,0.45782745,290.75958,0,0.0,2014-07-04 18:00:00,2.0
2014-07-04,0 days 18:00:00,55.675,23.9,0.3867662,291.29572,0,0.0,2014-07-04 18:00:00,2.0
2014-07-04,0 days 18:00:00,55.675,21.15,0.26033854,291.78473,0,0.0,2014-07-04 18:00:00,2.0
2014-07-04,1 days 00:00:00,54.675,25.275,0.08568859,287.52512,0,0.0,2014-07-05 00:00:00,2.0
2014-07-04,1 days 00:00:00,54.675,23.9,0.2311368,286.5898,0,0.0,2014-07-05 00:00:00,2.0
2014-07-04,1 days 00:00:00,54.675,21.15,0.93564653,288.077,0,0.0,2014-07-05 00:00:00,2.0
2014-07-04,1 days 00:00:00,54.925,25.275,0.030508876,286.24973,0,0.0,2014-07-05 00:00:00,2.0
2014-07-04,1 days 00:00:00,54.925,23.9,0.53992426,285.37192,0,0.0,2014-07-05 00:00:00,2.0
2014-07-04,1 days 00:00:00,54.925,21.15,1.4136436,290.1544,0,0.0,2014-07-05 00:00:00,2.0
2014-07-04,1 days 00:00:00,55.675,25.275,0.45782745,284.4105,0,0.0,2014-07-05 00:00:00,2.0
2014-07-04,1 days 00:00:00,55.675,23.9,0.3867662,285.21933,0,0.0,2014-07-05 00:00:00,2.0
2014-07-04,1 days 00:00:00,55.675,21.15,0.26033854,288.99997,0,0.0,2014-07-05 00:00:00,2.0
2014-07-05,0 days 06:00:00,54.675,25.275,-2.0420319e-20,292.11133,0,0.0,2014-07-05 06:00:00,2.0
2014-07-05,0 days 06:00:00,54.675,23.9,-2.0420319e-20,292.31226,0,0.0,2014-07-05 06:00:00,2.0
2014-07-05,0 days 06:00:00,54.675,21.15,-2.0420319e-20,292.589,0,0.0,2014-07-05 06:00:00,2.0
2014-07-05,0 days 06:00:00,54.925,25.275,-2.0420319e-20,292.0116,0,0.0,2014-07-05 06:00:00,2.0
2014-07-05,0 days 06:00:00,54.925,23.9,-2.0420319e-20,292.27057,0,0.0,2014-07-05 06:00:00,2.0
2014-07-05,0 days 06:00:00,54.925,21.15,-2.0420319e-20,291.5537,0,0.0,2014-07-05 06:00:00,2.0
2014-07-05,0 days 06:00:00,55.675,25.275,-2.0420319e-20,290.95575,0,0.0,2014-07-05 06:00:00,2.0
2014-07-05,0 days 06:00:00,55.675,23.9,-2.0420319e-20,290.86432,0,0.0,2014-07-05 06:00:00,2.0
2014-07-05,0 days 06:00:00,55.675,21.15,-2.0420319e-20,291.5276,0,0.0,2014-07-05 06:00:00,2.0
2014-07-05,0 days 12:00:00,54.675,25.275,0.004603982,297.19788,0,0.0,2014-07-05 12:00:00,2.0
2014-07-05,0 days 12:00:00,54.675,23.9,0.00019806623,298.29602,0,0.0,2014-07-05 12:00:00,2.0
2014-07-05,0 days 12:00:00,54.675,21.15,-1.978254e-20,299.8302,0,0.0,2014-07-05 12:00:00,2.0
2014-07-05,0 days 12:00:00,54.925,25.275,0.011606932,297.52344,0,0.0,2014-07-05 12:00:00,2.0
2014-07-05,0 days 12:00:00,54.925,23.9,0.0035915673,298.62085,0,0.0,2014-07-05 12:00:00,2.0
2014-07-05,0 days 12:00:00,54.925,21.15,-1.978254e-20,296.30457,0,0.0,2014-07-05 12:00:00,2.0
2014-07-05,0 days 12:00:00,55.675,25.275,0.08701271,297.84546,0,0.0,2014-07-05 12:00:00,2.0
2014-07-05,0 days 12:00:00,55.675,23.9,0.114860624,298.57227,0,0.0,2014-07-05 12:00:00,2.0
2014-07-05,0 days 12:00:00,55.675,21.15,-1.978254e-20,297.54822,0,0.0,2014-07-05 12:00:00,2.0
2014-07-05,0 days 18:00:00,54.675,25.275,0.004603982,294.38425,0,0.0,2014-07-05 18:00:00,2.0
2014-07-05,0 days 18:00:00,54.675,23.9,0.00019806623,295.16623,0,0.0,2014-07-05 18:00:00,2.0
2014-07-05,0 days 18:00:00,54.675,21.15,-1.2148573e-20,296.46628,0,0.0,2014-07-05 18:00:00,2.0
2014-07-05,0 days 18:00:00,54.925,25.275,0.011606932,294.36465,0,0.0,2014-07-05 18:00:00,2.0
2014-07-05,0 days 18:00:00,54.925,23.9,0.0035915375,295.18185,0,0.0,2014-07-05 18:00:00,2.0
2014-07-05,0 days 18:00:00,54.925,21.15,-1.2148573e-20,294.98752,0,0.0,2014-07-05 18:00:00,2.0
2014-07-05,0 days 18:00:00,55.675,25.275,0.09892839,294.4797,0,0.0,2014-07-05 18:00:00,2.0
