stebejimo_laikas,oro_temp,juntamoji_temp,vejo_greitis,vejo_gusis,vejo_kryptis,debesuotumas,slegis_juros_lyg,santyk_oro_dregme,kritutliu_kiekis,oro_salygos
2020-02-15,-1.1541666666666666,-3.9,2.9250000000000003,10.7,195.0,50.21052631578947,1026.1416666666667,91.29166666666667,0.0,debesuota
2020-02-16,2.8541666666666665,-1.3458333333333332,6.6000000000000005,12.6,184.0,83.66666666666667,1015.8208333333333,82.29166666666667,1.5,debesuota
2020-02-17,6.7375,5.875,4.766666666666667,12.2,215.0,65.45833333333333,1008.6458333333334,73.625,0.30000000000000004,debesuota
2020-02-18,3.329166666666667,0.7791666666666667,3.7375000000000003,8.3,202.0,70.125,1011.375,88.41666666666667,3.0,lietus
2020-02-19,3.6291666666666664,0.775,4.229166666666667,9.8,218.0,73.29166666666667,1011.9041666666667,82.33333333333333,0.0,debesuota
2020-02-20,2.433333333333333,0.8833333333333333,1.9666666666666668,5.4,192.0,76.875,1017.5083333333333,85.625,0.0,debesuota
2020-02-21,1.7125000000000001,-2.475,4.7,13.4,169.0,53.916666666666664,1016.7125,87.79166666666667,0.2,migla
2020-02-22,2.8791666666666664,-1.325,6.0125,14.8,194.0,79.54166666666667,1012.6041666666666,89.54166666666667,4.3,nedidelis lietus
2020-02-23,3.1999999999999997,-0.6625,5.016666666666667,13.9,248.0,79.58333333333333,999.7916666666666,77.75,0.2,debesuota
2020-02-24,2.0541666666666667,-0.47500000000000003,3.7583333333333333,11.5,264.0,43.375,1003.8541666666666,77.79166666666667,0.5,giedra
2020-02-25,-0.04999999999999997,-3.4583333333333335,3.0749999999999997,7.7,167.0,85.25,999.0083333333333,97.08333333333333,3.8000000000000003,debesuota
2020-02-26,3.658333333333333,2.0791666666666666,3.0875,9.7,199.0,69.30434782608695,991.9875000000001,86.20833333333333,3.1,debesuota
2020-02-27,1.0166666666666666,-2.470833333333333,3.3666666666666667,10.8,251.0,85.83333333333333,995.7416666666667,84.58333333333333,0.0,debesuota
2020-02-28,0.4666666666666666,-3.5625,4.041666666666667,10.7,261.0,90.875,1003.7624999999999,81.45833333333333,0.30000000000000004,debesuota
2020-02-29,1.8416666666666668,-1.8375000000000001,3.954166666666667,10.8,171.0,91.375,1006.7791666666667,80.75,0.2,debesuota
2020-03-01,4.25,1.5333333333333332,4.558333333333334,11.7,174.0,80.54166666666667,1000.8541666666666,87.66666666666667,1.8,debesuota
2020-03-02,5.295833333333333,3.6291666666666664,3.716666666666667,9.5,168.0,56.458333333333336,1001.0416666666666,84.66666666666667,0.3,migla
2020-03-03,5.720833333333334,5.154166666666667,2.4791666666666665,7.3,125.0,76.43478260869566,1003.2583333333333,87.16666666666667,0.30000000000000004,debesuota
2020-03-04,5.858333333333333,5.591666666666666,2.55,7.2,49.0,94.5,1006.6958333333333,86.75,6.4,debesuota
2020-03-05,2.6958333333333333,1.625,1.7583333333333335,5.4,146.0,73.20833333333333,1008.3166666666666,87.33333333333333,4.7,debesuota
2020-03-06,2.8541666666666665,1.25,2.4833333333333334,7.1,146.0,48.125,1008.025,80.95833333333333,0.0,debesuota
2020-03-07,3.7541666666666664,1.8875,2.2416666666666667,6.1,112.0,96.0,1008.6458333333334,95.33333333333333,1.7,debesuota
2020-03-08,4.829166666666667,4.045833333333333,1.4791666666666667,3.9,227.0,95.30434782608695,1016.1999999999999,98.41666666666667,1.8,migla
2020-03-09,4.2250000000000005,4.083333333333333,1.3541666666666667,5.1,116.0,90.85714285714286,1016.1166666666667,93.58333333333333,0.0,debesuota
2020-03-10,3.5041666666666664,1.6916666666666667,3.0208333333333335,7.3,168.0,74.14285714285714,1010.375,91.41666666666667,0.0,debesuota
2020-03-11,5.304166666666666,3.1166666666666667,5.9750000000000005,18.3,179.0,82.125,998.5541666666667,83.75,6.2,nedidelis lietus
2020-03-12,4.791666666666667,1.7458333333333333,6.495833333333334,20.0,219.0,66.5,999.0041666666666,81.0,12.0,lietus
2020-03-13,4.325,1.4291666666666665,5.2124999999999995,15.8,254.0,73.79166666666667,1002.5791666666668,67.75,0.0,debesuota
2020-03-14,-0.7916666666666666,-6.0375000000000005,5.370833333333334,15.1,303.0,61.666666666666664,1013.0458333333332,72.0,1.7,giedra
2020-03-15,-0.5416666666666666,-4.470833333333333,3.420833333333333,8.3,193.0,1.5833333333333333,1027.4416666666666,58.125,0.0,giedra
2020-03-16,3.766666666666667,1.2416666666666667,4.958333333333333,11.1,187.0,59.666666666666664,1020.9625,50.541666666666664,0.8,debesuota
2020-03-17,4.429166666666666,2.654166666666667,2.8083333333333336,7.1,212.0,56.5,1024.7583333333334,78.16666666666667,0.0,debesuota
2020-03-18,8.133333333333333,7.2625,4.395833333333333,11.5,219.0,79.0,1022.4375,74.5,0.0,debesuota
2020-03-19,6.520833333333333,5.770833333333333,4.491666666666666,11.0,268.0,58.5,1020.1333333333333,71.08333333333333,0.0,debesuota
2020-03-20,3.204166666666666,1.6791666666666665,2.525,7.1,284.0,62.1,1022.9041666666667,78.25,0.0,rūkas
2020-03-21,0.14166666666666664,-3.4583333333333335,3.5208333333333335,11.1,358.0,60.125,1025.2916666666667,65.79166666666667,0.2,debesuota
2020-03-22,-1.2750000000000001,-4.995833333333333,3.6750000000000003,12.0,30.0,25.708333333333332,1035.2833333333333,46.166666666666664,0.0,giedra
2020-03-23,-1.6041666666666667,-3.125,1.5208333333333333,7.7,17.0,0.0,1041.3083333333334,48.083333333333336,0.0,giedra
2020-03-24,-0.8583333333333334,-1.0958333333333334,0.65,4.3,85.0,2.625,1040.6666666666667,52.458333333333336,0.0,giedra
2020-03-25,1.7708333333333333,1.4750000000000003,1.0,4.7,173.0,8.375,1038.9583333333333,50.0,0.0,giedra
2020-03-26,3.8208333333333333,3.5124999999999997,1.1333333333333333,6.1,123.0,0.0,1036.9083333333333,43.041666666666664,0.0,giedra
2020-03-27,6.050000000000001,6.050000000000001,1.4000000000000001,6.9,2.0,12.083333333333334,1030.8458333333333,43.083333333333336,0.0,giedra
2020-03-28,8.2875,8.2875,0.6,4.1,341.0,21.958333333333332,1018.8041666666667,41.166666666666664,0.0,giedra
2020-03-29,2.8333333333333335,0.5541666666666667,3.408333333333333,11.3,3.0,92.95833333333333,1013.3666666666667,68.04166666666667,0.5,debesuota
2020-03-30,-0.9958333333333332,-4.083333333333333,2.9,10.4,333.0,26.708333333333332,1019.4458333333333,45.583333333333336,0.0,giedra
2020-03-31,-0.6458333333333334,-2.5708333333333333,1.9208333333333334,5.9,103.0,58.083333333333336,1022.2916666666666,57.208333333333336,0.0,debesuota
2020-04-01,0.9249999999999999,-3.4125,4.495833333333334,11.5,238.0,95.0,1012.1833333333334,78.95833333333333,0.2,debesuota
2020-04-02,4.45,2.175,4.729166666666667,10.6,212.0,97.0,1004.9458333333333,73.83333333333333,0.4,debesuota
2020-04-03,4.5,1.7625,5.995833333333334,16.4,241.0,75.375,1003.8166666666666,62.375,0.0,debesuota
2020-04-04,3.6666666666666665,1.6125,4.141666666666667,11.2,269.0,43.916666666666664,1021.4666666666667,64.83333333333333,0.0,giedra
2020-04-05,4.208333333333333,3.6041666666666665,2.4625,10.3,294.0,29.833333333333332,1034.0708333333334,71.08333333333333,0.0,giedra
2020-04-06,7.8875,6.9750000000000005,2.1416666666666666,6.2,145.0,0.0,1034.5874999999999,50.041666666666664,0.0,giedra
2020-04-07,12.049999999999999,11.4125,4.295833333333333,10.6,140.0,2.1666666666666665,1029.2208333333333,38.083333333333336,0.0,giedra
2020-04-08,8.770833333333334,8.220833333333333,2.970833333333333,7.8,289.0,4.208333333333333,1027.8833333333334,58.833333333333336,0.0,giedra
2020-04-09,9.283333333333333,8.491666666666667,4.383333333333334,12.6,1.0,58.125,1016.3041666666667,55.583333333333336,0.0,debesuota
2020-04-10,5.4624999999999995,3.9791666666666665,3.4583333333333335,9.4,314.0,21.458333333333332,1021.5375,49.083333333333336,0.0,giedra
2020-04-11,4.0874999999999995,3.0416666666666665,2.5875,9.2,317.0,13.083333333333334,1026.4958333333334,49.125,0.0,giedra
2020-04-12,7.708333333333333,7.1375,4.279166666666667,10.3,207.0,53.916666666666664,1018.8375,37.333333333333336,0.0,debesuota
2020-04-13,6.679166666666667,5.716666666666666,4.604166666666667,13.0,193.0,60.666666666666664,1003.5958333333333,60.333333333333336,1.5,debesuota su pragiedruliais
2020-04-14,1.9041666666666668,-1.4083333333333332,4.420833333333333,11.9,276.0,59.125,1009.9125,74.95833333333333,0.8,giedra
2020-04-15,3.275,1.0666666666666667,4.679166666666666,12.6,238.0,84.625,1009.0208333333334,87.33333333333333,3.0,debesuota
2020-04-16,7.295833333333333,6.875,6.670833333333333,17.5,273.0,59.041666666666664,1004.0375,63.75,0.0,debesuota
2020-04-17,4.370833333333334,2.966666666666667,3.766666666666667,10.9,313.0,55.5,1011.8958333333334,59.666666666666664,0.0,giedra
2020-04-18,4.475,3.125,3.3666666666666667,10.7,316.0,49.291666666666664,1016.8083333333334,58.041666666666664,0.0,debesuota
2020-04-19,3.670833333333333,2.1750000000000003,2.7624999999999997,8.7,302.0,56.583333333333336,1019.2416666666667,64.125,0.0,debesuota
2020-04-20,5.508333333333333,5.045833333333333,1.925,8.7,331.0,79.625,1025.5166666666667,57.708333333333336,0.0,debesuota
2020-04-21,8.5375,8.379166666666666,2.379166666666667,8.0,17.0,48.666666666666664,1026.9208333333333,54.958333333333336,0.0,debesuota
2020-04-22,9.799999999999999,9.554166666666667,2.4458333333333333,8.5,322.0,4.75,1025.075,53.375,0.0,giedra
2020-04-23,10.120833333333334,10.012500000000001,3.15,10.0,314.0,5.25,1017.3125,57.166666666666664,0.0,giedra
2020-04-24,10.229166666666666,10.0625,2.5958333333333337,9.7,252.0,53.416666666666664,1005.1125000000001,56.0,0.0,debesuota
2020-04-25,7.3875,6.9750000000000005,3.033333333333333,12.6,3.0,41.375,1001.0458333333332,50.833333333333336,0.0,giedra
2020-04-26,6.454166666666667,6.25,2.875,9.8,275.0,58.166666666666664,1007.6916666666666,51.125,0.0,debesuota
2020-04-27,8.566666666666666,8.204166666666667,2.441666666666667,8.4,125.0,56.541666666666664,1010.8000000000001,50.0,0.0,debesuota
2020-04-28,13.266666666666666,13.266666666666666,3.9250000000000003,12.6,201.0,81.125,1003.9708333333333,49.875,0.3,debesuota
2020-04-29,6.75,6.75,2.2333333333333334,7.8,13.0,64.95833333333333,1006.7958333333332,65.54166666666667,0.0,debesuota
2020-04-30,8.470833333333333,8.041666666666666,2.1333333333333333,6.6,86.0,19.375,1011.1625,52.458333333333336,0.0,giedra
2020-05-01,10.483333333333333,10.154166666666667,3.608333333333333,9.9,126.0,17.333333333333332,1009.3249999999999,50.375,0.0,giedra
2020-05-02,9.866666666666667,9.866666666666667,1.9458333333333335,6.4,129.0,62.23809523809524,1004.8708333333334,88.95833333333333,11.1,nedidelis lietus
2020-05-03,10.808333333333332,10.808333333333332,1.2333333333333334,8.0,101.0,77.13636363636364,1010.4,81.33333333333333,2.9000000000000004,debesuota
2020-05-04,10.704166666666666,10.704166666666666,1.4166666666666667,5.9,302.0,73.79166666666667,1015.275,68.25,0.0,debesuota
2020-05-05,10.641666666666667,10.641666666666667,1.75,7.0,350.0,68.0,1010.6125000000001,72.875,1.6,debesuota
2020-05-06,10.745833333333332,10.745833333333332,3.4250000000000003,9.8,332.0,75.33333333333333,1006.6125000000001,73.875,6.9,debesuota
2020-05-07,8.8125,8.579166666666667,3.7375000000000003,15.5,320.0,27.291666666666668,1012.2708333333334,51.833333333333336,0.0,giedra
2020-05-08,9.612499999999999,9.483333333333333,1.3625,6.5,143.0,15.208333333333334,1016.3375,56.125,0.0,giedra
2020-05-09,10.933333333333332,10.933333333333332,1.7750000000000001,8.5,283.0,39.833333333333336,1013.5333333333333,65.79166666666667,0.0,giedra
2020-05-10,13.541666666666666,13.541666666666666,1.0666666666666667,5.8,99.0,10.5,1011.2291666666666,56.208333333333336,0.0,giedra
2020-05-11,12.395833333333334,11.725,3.625,10.8,354.0,86.375,1000.0,75.41666666666667,12.7,lietus
2020-05-12,2.495833333333333,-0.4416666666666667,4.1625000000000005,14.0,318.0,72.08333333333333,1007.35,83.04166666666667,8.6,debesuota
2020-05-13,4.583333333333333,3.1125000000000003,3.908333333333333,12.1,192.0,58.666666666666664,1012.5583333333334,82.875,3.3,debesuota
2020-05-14,5.820833333333333,5.4375,1.9124999999999999,7.0,265.0,60.791666666666664,1014.4458333333333,68.41666666666667,0.0,debesuota
2020-05-15,8.633333333333333,8.299999999999999,3.154166666666667,10.0,250.0,38.708333333333336,1014.5749999999999,57.708333333333336,0.0,giedra
2020-05-16,8.729166666666666,8.729166666666666,4.016666666666667,11.9,209.0,75.375,1014.125,72.70833333333333,2.4,debesuota
2020-05-17,9.141666666666667,9.141666666666667,4.558333333333334,13.4,237.0,82.75,1013.5375,74.66666666666667,4.7,debesuota
2020-05-18,8.041666666666666,7.629166666666666,3.454166666666667,11.8,268.0,72.125,1014.2333333333332,76.5,12.8,debesuota
2020-05-19,8.491666666666667,8.391666666666667,1.7625,5.8,83.0,93.5,1013.4958333333334,85.58333333333333,3.1,debesuota
2020-05-20,8.833333333333334,8.766666666666667,3.420833333333333,9.9,311.0,35.541666666666664,1017.1916666666666,63.0,0.0,giedra
2020-05-21,7.091666666666666,6.3500000000000005,4.075,12.5,309.0,62.208333333333336,1018.6625,71.125,0.0,debesuota
2020-05-22,8.766666666666667,8.766666666666667,2.308333333333333,7.5,321.0,68.45833333333333,1021.2916666666666,72.08333333333333,0.6,debesuota
2020-05-23,12.420833333333334,12.345833333333333,1.5958333333333332,5.5,101.0,18.875,1021.5666666666666,51.041666666666664,0.0,giedra
2020-05-24,10.325000000000001,10.325000000000001,1.5041666666666667,6.0,169.0,91.5,1018.3041666666667,81.58333333333333,2.4,debesuota
2020-05-25,11.545833333333334,11.545833333333334,1.5374999999999999,5.8,347.0,55.916666666666664,1023.0541666666667,75.25,0.0,debesuota
2020-05-26,13.387500000000001,13.387500000000001,1.8625,7.7,41.0,30.916666666666668,1028.7749999999999,70.04166666666667,0.3,giedra
2020-05-27,14.995833333333332,14.995833333333332,2.345833333333333,8.5,312.0,16.791666666666668,1026.325,57.625,0.0,giedra
2020-05-28,14.625,14.625,2.5625,7.9,315.0,29.291666666666668,1023.1625,63.083333333333336,0.0,giedra
2020-05-29,13.991666666666667,13.991666666666667,3.7875,11.6,17.0,58.125,1020.1541666666667,54.125,0.0,debesuota
2020-05-30,14.700000000000001,14.700000000000001,4.425,12.8,14.0,90.95833333333333,1013.4666666666667,57.916666666666664,4.4,debesuota
2020-05-31,16.595833333333335,16.595833333333335,4.970833333333333,16.1,21.0,15.333333333333334,1014.9,44.458333333333336,0.0,giedra
2020-06-01,11.879166666666668,11.879166666666668,3.2125,11.0,2.0,27.333333333333332,1018.5875,46.75,0.0,giedra
2020-06-02,12.029166666666667,12.029166666666667,3.9291666666666667,12.9,350.0,49.708333333333336,1011.8958333333334,61.5,0.3,giedra
2020-06-03,11.195833333333333,11.195833333333333,2.2375000000000003,8.2,37.0,78.91666666666667,1006.7916666666666,81.875,6.0,debesuota
2020-06-04,12.620833333333332,12.620833333333332,1.1458333333333333,4.0,170.0,66.0,1001.9583333333334,76.45833333333333,0.0,debesuota
2020-06-05,15.754166666666668,15.754166666666668,3.941666666666667,10.8,145.0,30.375,1000.5875,70.625,6.6,giedra
2020-06-06,17.854166666666668,17.854166666666668,3.975,12.6,234.0,46.583333333333336,1005.4250000000001,69.83333333333333,0.6,giedra
2020-06-07,20.808333333333334,20.795833333333334,3.716666666666667,11.6,139.0,43.916666666666664,1010.6999999999999,65.20833333333333,0.0,debesuota su pragiedruliais
2020-06-08,21.6375,21.675,2.5749999999999997,8.4,163.0,49.208333333333336,1009.7708333333334,75.95833333333333,14.7,giedra
2020-06-09,19.787499999999998,19.787499999999998,1.9166666666666667,7.4,9.0,73.25,1013.5749999999999,87.54166666666667,8.0,debesuota
2020-06-10,20.900000000000002,21.029166666666665,1.6958333333333335,6.1,7.0,53.333333333333336,1011.9875000000001,83.70833333333333,0.6,debesuota su pragiedruliais
2020-06-11,23.383333333333336,23.833333333333332,1.6791666666666665,7.0,4.0,39.333333333333336,1011.4458333333333,76.0,6.0,giedra
2020-06-12,20.895833333333332,20.958333333333332,2.225,7.2,41.0,63.375,1013.7458333333334,80.83333333333333,0.0,debesuota
2020-06-13,17.525000000000002,17.525000000000002,3.6875,11.5,41.0,69.41666666666667,1016.4083333333333,76.45833333333333,0.0,debesuota
2020-06-14,13.629166666666668,13.629166666666668,2.779166666666667,9.8,48.0,79.91666666666667,1015.2083333333334,80.5,0.2,debesuota
2020-06-15,16.099999999999998,16.099999999999998,0.7541666666666668,4.2,38.0,92.375,1013.9666666666667,81.25,0.0,debesuota
2020-06-16,18.866666666666667,18.837500000000002,0.6458333333333334,3.9,289.0,38.25,1014.4250000000001,72.95833333333333,0.0,giedra
2020-06-17,23.879166666666666,23.90416666666667,1.9625000000000001,6.8,6.0,18.375,1012.0041666666666,61.166666666666664,0.0,giedra
2020-06-18,24.03333333333333,24.229166666666668,2.2666666666666666,7.8,124.0,26.25,1010.9333333333334,60.916666666666664,0.0,giedra
2020-06-19,23.258333333333336,23.2625,2.341666666666667,8.7,129.0,23.625,1012.1958333333333,62.708333333333336,0.0,giedra
2020-06-20,22.129166666666666,22.224999999999998,1.8291666666666666,13.6,35.0,52.791666666666664,1012.2791666666667,72.54166666666667,1.1,giedra
2020-06-21,20.39166666666667,20.441666666666666,2.7875,7.9,41.0,67.0,1013.3458333333333,83.25,0.0,debesuota
2020-06-22,20.191666666666666,20.195833333333333,1.6500000000000001,6.7,29.0,46.458333333333336,1014.25,77.66666666666667,0.0,debesuota
2020-06-23,20.474999999999998,20.445833333333333,1.7666666666666666,7.3,25.0,41.375,1017.4458333333333,71.08333333333333,0.0,giedra
2020-06-24,22.183333333333334,22.02916666666667,1.8666666666666665,7.7,34.0,7.916666666666667,1023.7708333333334,54.583333333333336,0.0,giedra
2020-06-25,23.391666666666666,23.079166666666666,1.3791666666666667,6.2,123.0,9.958333333333334,1026.6875,52.208333333333336,0.0,giedra
2020-06-26,24.170833333333334,23.90416666666667,1.55,5.8,110.0,14.125,1023.25,53.958333333333336,0.0,giedra
2020-06-27,21.858333333333334,21.683333333333334,2.8874999999999997,9.2,131.0,30.958333333333332,1014.9333333333334,66.66666666666667,14.2,giedra
2020-06-28,20.254166666666666,20.270833333333332,1.425,6.7,303.0,37.75,1009.85,80.29166666666667,0.0,giedra
2020-06-29,22.395833333333332,22.541666666666668,1.1416666666666666,7.0,103.0,43.5,1007.3000000000001,75.79166666666667,0.6,giedra
2020-06-30,18.133333333333333,18.133333333333333,3.6916666666666664,11.5,258.0,71.66666666666667,1004.7875,74.54166666666667,9.5,debesuota
2020-07-01,18.7625,18.7625,3.4625,12.1,205.0,80.08333333333333,1007.3166666666666,68.33333333333333,0.8,debesuota
2020-07-02,19.866666666666667,19.875,2.6375,9.9,199.0,62.333333333333336,1008.6125000000001,78.91666666666667,1.1,debesuota
2020-07-03,19.204166666666666,19.158333333333335,0.9625,10.9,15.0,65.45833333333333,1012.4666666666667,72.41666666666667,3.1999999999999997,debesuota
2020-07-04,19.125,19.045833333333334,2.345833333333333,6.8,189.0,27.25,1014.6666666666666,69.20833333333333,0.0,giedra
2020-07-05,20.375,20.3625,3.1458333333333335,10.2,186.0,86.375,1010.1166666666667,69.54166666666667,0.2,debesuota
2020-07-06,20.0625,20.066666666666666,1.8291666666666666,6.9,332.0,84.25,1006.6374999999999,78.95833333333333,7.199999999999999,debesuota
2020-07-07,14.820833333333333,14.820833333333333,2.8625000000000003,11.1,259.0,77.5,1011.2875,78.33333333333333,0.0,debesuota
2020-07-08,13.320833333333333,13.320833333333333,2.0083333333333333,8.7,237.0,51.291666666666664,1012.5291666666667,81.91666666666667,4.800000000000001,giedra
2020-07-09,14.049999999999999,14.049999999999999,2.3625000000000003,7.3,220.0,60.75,1015.9916666666667,75.20833333333333,1.1,debesuota
2020-07-10,17.616666666666667,17.629166666666666,3.0541666666666667,9.0,150.0,81.125,1011.475,82.54166666666667,3.0,debesuota
2020-07-11,16.279166666666665,16.279166666666665,3.7416666666666667,11.4,270.0,86.83333333333333,1016.5291666666667,74.45833333333333,0.0,debesuota
2020-07-12,14.433333333333332,14.433333333333332,2.75,8.7,280.0,60.625,1020.7083333333334,74.04166666666667,0.6,debesuota
2020-07-13,14.637500000000001,14.637500000000001,2.2291666666666665,7.4,297.0,25.666666666666668,1019.0375,69.83333333333333,0.0,giedra
2020-07-14,15.4375,15.4375,1.8,6.3,299.0,22.0,1017.0041666666666,69.0,0.0,giedra
2020-07-15,17.099999999999998,17.099999999999998,1.5,6.6,14.0,16.25,1013.7208333333333,63.833333333333336,0.0,giedra
2020-07-16,18.787499999999998,18.6375,0.8624999999999999,4.3,3.0,5.25,1012.475,55.708333333333336,0.0,giedra
2020-07-17,19.7,19.520833333333332,1.2333333333333334,6.8,24.0,7.375,1016.4166666666666,56.125,0.0,giedra
2020-07-18,21.320833333333333,21.095833333333335,0.7583333333333333,4.7,62.0,23.583333333333332,1020.1791666666667,52.875,0.0,giedra
2020-07-19,21.954166666666666,21.741666666666664,1.0625,5.1,100.0,42.5,1018.375,53.333333333333336,0.0,debesuota
2020-07-20,21.087500000000002,20.962500000000002,1.4375,6.1,108.0,47.083333333333336,1013.8791666666666,64.04166666666667,8.1,giedra
2020-07-21,17.2,17.2,3.908333333333333,11.1,291.0,59.125,1013.8708333333334,71.375,1.7999999999999998,debesuota
2020-07-22,13.433333333333332,13.433333333333332,4.170833333333333,14.5,273.0,45.041666666666664,1014.6666666666666,78.70833333333333,2.8,giedra
2020-07-23,12.4125,12.4125,2.7916666666666665,11.8,238.0,48.208333333333336,1013.7541666666666,83.20833333333333,5.9,mažai debesuota
2020-07-24,15.320833333333333,15.320833333333333,2.0166666666666666,7.9,170.0,48.75,1012.275,65.20833333333333,0.0,debesuota
2020-07-25,18.066666666666666,18.0,2.1666666666666665,8.5,137.0,42.958333333333336,1011.625,68.125,0.4,giedra
2020-07-26,20.033333333333335,19.916666666666668,1.1583333333333334,6.2,74.0,12.166666666666666,1015.5708333333333,63.458333333333336,0.0,giedra
2020-07-27,21.583333333333332,21.525000000000002,1.1458333333333333,5.2,89.0,44.416666666666664,1015.8416666666667,70.83333333333333,21.400000000000002,giedra
2020-07-28,21.125,21.170833333333334,1.675,7.2,170.0,59.125,1012.6583333333333,77.33333333333333,0.0,debesuota
2020-07-29,19.079166666666666,19.058333333333334,3.4125,11.2,278.0,65.95833333333333,1012.6791666666667,70.04166666666667,1.8,debesuota
2020-07-30,15.641666666666666,15.641666666666666,3.9583333333333335,13.5,256.0,72.29166666666667,1015.0166666666668,69.625,0.0,debesuota
2020-07-31,14.725,14.725,2.9375,7.7,252.0,90.5,1011.8958333333334,90.08333333333333,2.8000000000000003,debesuota
2020-08-01,16.354166666666668,16.354166666666668,2.120833333333333,9.1,302.0,50.791666666666664,1013.8916666666668,76.25,0.2,debesuota
2020-08-02,17.325,17.2625,0.6541666666666667,5.2,7.0,9.458333333333334,1014.2125,65.75,0.0,giedra
2020-08-03,20.495833333333334,20.329166666666666,2.7291666666666665,7.3,145.0,61.25,1011.2375000000001,56.5,0.0,debesuota
2020-08-04,19.400000000000002,19.383333333333333,2.0,8.9,176.0,90.0,1010.0625,74.79166666666667,11.4,debesuota
2020-08-05,18.51666666666667,18.51666666666667,2.0166666666666666,6.1,305.0,41.791666666666664,1018.7041666666668,74.08333333333333,0.0,giedra
2020-08-06,19.3875,19.245833333333334,1.2208333333333334,4.8,342.0,0.0,1025.8416666666667,60.708333333333336,0.0,giedra
2020-08-07,22.308333333333334,22.241666666666664,1.0583333333333333,7.7,32.0,2.625,1027.0375,61.041666666666664,0.0,giedra
2020-08-08,22.933333333333334,22.945833333333336,1.0041666666666667,5.7,16.0,16.208333333333332,1023.7083333333334,62.166666666666664,0.0,giedra
2020-08-09,21.65833333333333,21.6875,1.0791666666666668,9.5,10.0,16.875,1019.975,69.66666666666667,0.3,giedra
2020-08-10,22.337500000000002,22.395833333333332,1.7,7.9,318.0,4.25,1018.5666666666666,66.29166666666667,0.0,giedra
2020-08-11,17.7,17.7,2.3291666666666666,9.1,351.0,7.333333333333333,1020.65,62.125,0.0,giedra
2020-08-12,15.012500000000001,15.012500000000001,1.0791666666666666,6.1,9.0,35.625,1022.3041666666667,65.54166666666667,0.0,giedra
2020-08-13,15.904166666666667,15.904166666666667,1.0291666666666666,4.7,11.0,45.125,1019.4499999999999,63.291666666666664,0.0,debesuota
2020-08-14,17.870833333333334,17.766666666666666,1.8416666666666668,5.0,166.0,57.541666666666664,1018.125,58.583333333333336,0.0,debesuota su pragiedruliais
2020-08-15,20.35,20.212500000000002,1.6833333333333333,6.6,130.0,16.25,1017.5833333333334,56.541666666666664,0.0,giedra
2020-08-16,21.670833333333334,21.433333333333334,1.3833333333333335,6.8,285.0,0.5416666666666666,1016.625,56.25,0.0,giedra
2020-08-17,21.883333333333336,21.65416666666667,1.2666666666666668,5.4,3.0,17.291666666666668,1014.1,54.375,0.0,giedra
2020-08-18,20.120833333333334,20.058333333333334,2.154166666666667,7.8,49.0,75.41666666666667,1009.5916666666667,59.083333333333336,0.0,debesuota
2020-08-19,19.504166666666666,19.504166666666666,1.7833333333333332,7.7,47.0,77.91666666666667,1007.6458333333334,79.33333333333333,0.7,debesuota
2020-08-20,18.912499999999998,18.912499999999998,1.075,5.6,71.0,91.0,1011.8583333333332,79.91666666666667,0.0,debesuota
2020-08-21,20.4375,20.416666666666668,1.3499999999999999,5.2,13.0,27.291666666666668,1016.1875,73.125,0.0,giedra
2020-08-22,19.241666666666667,19.254166666666666,3.625,9.0,141.0,70.45833333333333,1015.9541666666668,78.75,0.0,debesuota
2020-08-23,20.191666666666666,20.2375,1.7874999999999999,9.5,278.0,83.125,1011.2291666666666,80.91666666666667,1.7000000000000002,debesuota
2020-08-24,18.570833333333333,18.474999999999998,1.7458333333333333,8.1,275.0,41.416666666666664,1011.7041666666668,69.875,0.0,debesuota su pragiedruliais
2020-08-25,14.875,14.875,1.7416666666666665,12.4,111.0,59.125,1010.5458333333332,86.45833333333333,5.9,debesuota
2020-08-26,13.841666666666667,13.841666666666667,2.25,9.4,164.0,87.94117647058823,1006.5124999999999,91.20833333333333,4.699999999999999,rūkas
2020-08-27,15.708333333333334,15.708333333333334,2.0458333333333334,5.3,214.0,88.91666666666667,1002.25,95.04166666666667,5.6,debesuota
2020-08-28,14.683333333333332,14.683333333333332,1.5333333333333332,5.4,6.0,43.916666666666664,1009.3958333333334,76.79166666666667,0.0,giedra
2020-08-29,14.504166666666668,14.504166666666668,2.5416666666666665,8.9,152.0,72.125,1009.6125000000001,91.83333333333333,0.4,debesuota
2020-08-30,14.987499999999999,14.987499999999999,1.1624999999999999,4.7,3.0,83.3157894736842,1010.6916666666666,98.0,38.599999999999994,rūkas
2020-08-31,13.700000000000001,13.700000000000001,1.5458333333333334,6.5,34.0,79.9047619047619,1008.7458333333334,98.83333333333333,7.8,nedidelis lietus
2020-09-01,12.579166666666666,12.579166666666666,1.5333333333333332,7.7,47.0,91.41176470588235,1017.3874999999999,91.54166666666667,0.0,debesuota
2020-09-02,15.191666666666668,15.191666666666668,1.9041666666666668,7.9,86.0,84.16666666666667,1016.2666666666668,93.0,0.0,debesuota
2020-09-03,16.3,16.3,2.8083333333333336,8.0,219.0,33.0,1019.1374999999999,73.83333333333333,0.0,giedra
2020-09-04,16.133333333333333,16.133333333333333,2.25,7.9,219.0,60.54545454545455,1019.9708333333333,75.66666666666667,0.0,debesuota
