,time,dust,sia,pm2p5,pans,nmvoc,nh3,pm10
1584,2022-05-04,0.010908295,0.816454,2.3081427,0.85203886,2.0430858,0.51466334,4.3516397
1585,2022-05-05,0.025819398,1.8198987,3.7316864,1.3614014,3.1152937,0.70813733,6.105493
1586,2022-05-06,0.07920062,3.4311056,6.418959,2.0102966,5.11116,0.6390706,9.679662
1587,2022-05-07,0.1122246,4.126684,7.560375,1.528143,4.3583846,0.61232,12.380437
1588,2022-05-08,0.03924559,2.2470546,4.052461,0.88278675,2.9977074,0.49706176,4.967697
1589,2022-05-09,0.036032747,0.6972328,2.6428967,0.8727737,2.1945665,0.56188554,4.334467
1590,2022-05-10,0.054824878,1.2084762,3.7012732,1.1455599,3.249346,0.7782721,6.443482
1591,2022-05-11,0.10326422,5.457922,9.785178,2.2504034,6.3528066,1.2198275,15.841798
1592,2022-05-12,0.24368791,4.6656284,8.762147,2.0218005,6.4499226,0.6062586,12.153802
1593,2022-05-13,0.029310167,2.0553272,4.8199906,0.93915385,2.8094661,0.5830068,8.995664
1594,2022-05-14,0.16959232,3.8132744,7.970979,1.1543713,3.7034314,0.3274133,12.349801
1595,2022-05-15,0.036587846,1.1987606,3.9451237,0.8084712,2.8418045,0.6771787,5.591992
1596,2022-05-16,0.01186708,0.7956534,2.6465812,0.94123936,2.6961184,0.65895253,4.6873207
1597,2022-05-17,0.008623383,0.64534086,2.0327299,0.80745053,2.420599,0.508367,3.5182917
1598,2022-05-18,0.021612167,1.2253243,3.2604158,1.1562282,3.5250309,0.993923,4.7525587
1599,2022-05-19,0.22941552,2.531213,5.7732296,1.4792217,4.6059213,0.88280505,10.437018
1600,2022-05-20,0.3470571,4.91753,9.914152,2.3458173,7.5430236,1.1768092,15.6236105
1601,2022-05-21,0.1885884,2.1460378,4.861368,1.9942417,5.392887,0.11045608,4.9924254
1602,2022-05-22,0.014134992,1.9326134,4.415641,1.8672029,5.2272277,0.31510141,5.781426
1603,2022-05-23,0.029943885,0.81076384,3.1145008,1.343665,3.7530735,0.5956018,5.6842666
1604,2022-05-24,0.06265583,0.937691,3.1992123,1.281145,4.188109,0.7650504,5.4182725
1605,2022-05-25,0.14538936,1.6316668,4.5932245,1.6662151,5.4069443,0.7959385,7.139668
1606,2022-05-26,0.054281127,2.2897608,4.6203094,1.8609458,4.106005,0.4010687,7.1023293
1607,2022-05-27,0.03454288,1.5506781,4.59646,0.9229906,2.8992398,0.46420252,10.198817
1608,2022-05-28,0.012230612,1.7216821,4.4310493,0.85075504,2.9046917,0.42934045,7.85912
1609,2022-05-29,0.07904137,1.8822894,4.4572062,1.4435163,4.814836,0.48110127,5.178649
1610,2022-05-30,0.11389724,1.5682211,3.9892428,1.890714,5.9188,0.36023644,5.439157
1611,2022-05-31,0.067412905,2.9509728,5.655708,2.3867981,5.9193234,0.49789932,8.804223
1612,2022-06-01,0.144605,3.379886,6.728253,2.6459072,6.7017856,0.53838927,8.731967
1613,2022-06-02,0.09941798,4.447802,8.389321,3.6537793,7.7630787,0.43604425,10.3310995
1614,2022-06-03,0.3361771,2.758632,5.6029468,1.8790275,4.957317,0.51901114,9.823151
1615,2022-06-04,0.3353071,3.8550186,7.5194716,2.4527948,6.382383,0.9203611,11.121484
1616,2022-06-05,0.23499216,1.1914498,4.2195745,1.434878,5.04738,0.49913684,6.4937534
1617,2022-06-06,0.1731131,1.4585577,4.5795407,1.4595566,5.8365455,0.6993162,6.716919
1618,2022-06-07,0.24774726,2.3179142,6.057799,1.6770562,7.2243996,1.0774219,8.849396
1619,2022-06-08,0.28729743,2.5972695,6.5683312,1.7426953,8.681995,0.78461313,8.003789
1620,2022-06-09,0.33375135,4.0966287,7.671823,1.8187727,10.031351,0.42787036,8.675807
1621,2022-06-10,0.3164142,3.8265064,8.154082,1.3270382,9.779613,0.572207,9.846722
1622,2022-06-11,0.18437956,3.5813596,6.534532,1.7687913,9.714568,0.3952123,9.011965
1623,2022-06-12,0.124329805,2.398262,5.8732047,1.556553,6.007048,0.65204376,10.113988
1624,2022-06-13,0.09384815,1.5471967,3.7376597,1.3059722,4.636437,0.35187054,6.556271
1625,2022-06-14,0.053014312,0.9400856,3.1233575,1.0325131,3.4747498,0.20458126,5.0007644
1626,2022-06-15,0.031402912,1.2299592,3.5709085,1.0707161,3.832249,0.43348005,5.147584
1627,2022-06-16,0.061368372,2.1860316,4.974978,1.436241,5.0053515,0.43163943,6.9339385
1628,2022-06-17,0.059948925,1.7652456,4.4005895,1.3783302,4.4228406,0.48641416,7.0035615
1629,2022-06-18,0.46919152,1.8533386,5.4924846,1.3884073,5.8082943,0.95755464,9.113067
1630,2022-06-19,2.4539196,2.1088746,7.586967,1.2279878,7.2328324,1.0557629,13.512367
1631,2022-06-20,1.9173183,1.7484468,5.882047,1.4295012,7.6595397,0.4759527,9.615951
1632,2022-06-21,0.19099551,0.6499956,2.982653,1.6166152,6.5317216,0.05822881,3.4925992
1633,2022-06-22,0.0416041,1.300759,3.6944487,1.5406218,5.7337832,0.28872547,5.3658905
1634,2022-06-23,0.07104533,1.2597655,3.7003584,1.2407681,6.5369134,0.47423717,5.44533
1635,2022-06-24,0.10288911,1.7281421,5.165342,1.2819675,8.925318,0.8132486,7.2771506
1636,2022-06-25,0.2614011,1.1232104,5.171592,1.3781599,8.906236,0.7477071,7.30543
1637,2022-06-26,0.3010045,2.1481826,7.028713,1.2555293,9.396062,0.7194652,8.991309
1638,2022-06-27,0.4702951,2.2700288,7.47374,1.0625712,10.600501,0.8990117,10.135311
1639,2022-06-28,0.5561708,1.8601551,6.481754,1.0842463,10.559437,0.982007,9.696331
1640,2022-06-29,0.46331552,2.2625158,7.6291175,1.8072239,12.049355,0.7514808,9.697696
1641,2022-06-30,0.3891158,2.4517605,5.8429923,1.8683686,11.795869,0.75129056,8.4828005
1642,2022-07-01,0.2097977,2.261926,7.38773,1.7942766,11.873775,0.91811347,9.043761
1643,2022-07-02,0.20245749,1.9948481,6.5599713,1.3642906,10.909614,0.8924965,8.257582
1644,2022-07-03,0.411117,2.1955369,5.7856407,1.7158289,10.527876,0.37218007,8.4207535
1645,2022-07-04,0.45188937,3.5830467,7.999661,1.4992205,9.922352,0.5015353,9.763404
1646,2022-07-05,0.1706881,2.761383,6.1285644,1.5292832,6.104981,0.8044257,9.561726
1647,2022-07-06,0.05408381,1.2560416,3.6352174,1.3394231,4.932608,0.31586984,6.2862988
1648,2022-07-07,0.024598487,2.0755126,4.2757587,1.1691185,3.7325857,0.49141717,7.7852345
1649,2022-07-08,0.033459064,3.030482,5.565149,2.0643764,6.4785333,1.1089697,9.507915
1650,2022-07-09,0.030241534,1.4717059,3.6484585,0.9456186,4.167313,0.27704415,5.112646
1651,2022-07-10,0.068498954,2.1909974,4.9273467,0.8415827,3.496212,0.29823032,8.059563
1652,2022-07-11,0.039523788,2.35002,5.4062076,1.3480392,5.90995,0.42721465,7.637076
1653,2022-07-12,0.11259309,0.7978463,3.2113516,1.8511333,8.295805,0.12057748,3.7724211
1654,2022-07-13,0.019230643,1.1151277,3.2836256,1.6113935,6.917038,0.34931675,3.9570386
1655,2022-07-14,0.19427247,2.680508,6.1740317,1.1911416,4.4824286,0.33757555,9.577243
1656,2022-07-15,0.012470047,1.3960229,3.4018753,0.89346546,3.472455,0.24386269,5.9777474
1657,2022-07-16,0.0151554495,1.5769874,3.4830704,0.9801195,3.7857144,0.36478528,5.737922
1658,2022-07-17,0.017416874,1.2099203,3.1559427,1.129918,4.7209387,0.35311067,4.1995187
1659,2022-07-18,0.07842528,1.5584966,3.9791481,1.0032368,4.1758375,0.40459216,6.1765633
1660,2022-07-19,0.54610294,2.944971,7.113498,1.5068908,6.5347366,0.6102862,11.105503
1661,2022-07-20,0.21517597,1.0050081,3.669055,0.914385,4.540061,0.337261,6.133886
1662,2022-07-21,1.8879219,1.1979082,5.918349,0.8955147,7.011291,0.6300084,10.045878
1663,2022-07-22,2.7642372,1.5822028,7.7863955,1.3560023,12.844361,0.8138976,14.530534
1664,2022-07-23,1.8353218,4.9590764,12.802356,1.7268087,12.161822,1.1533078,18.112226
1665,2022-07-24,0.24416997,2.0478032,5.1789236,1.3426042,6.662817,0.35052276,7.496523
1666,2022-07-25,0.17943369,1.1583925,3.6219513,0.9251263,5.3190374,0.50898725,4.9901376
1667,2022-07-26,0.25731188,2.2914207,5.862171,1.3757526,6.703594,0.9242983,8.167626
1668,2022-07-27,0.044404656,1.4867765,3.9285471,1.0000646,3.8622,0.27816996,7.4933147
1669,2022-07-28,0.012698752,1.4869537,3.5880575,1.2106688,4.5784826,0.40417084,6.8203087
1670,2022-07-29,0.01501634,0.7063124,2.3210237,0.82771546,3.8001745,0.3593153,3.7431965
1671,2022-07-30,0.018115811,0.45705953,1.9989038,0.988358,4.2282395,0.53132325,3.3897295
1672,2022-07-31,0.03512931,1.3678669,4.3697944,1.4051002,7.9543405,0.43115163,5.903765
1673,2022-08-01,0.061796326,2.0056171,4.7344265,1.8253909,9.289465,0.29415345,6.1095557
1674,2022-08-02,0.032289278,1.718913,3.9976914,1.4149715,6.8240743,0.493013,5.882944
1675,2022-08-03,0.089256585,1.5057074,4.5501122,1.2480141,5.278806,0.5931245,6.9891243
1676,2022-08-04,0.10180699,1.3125019,4.7798405,1.061982,6.1482434,0.83509785,6.5220895
1677,2022-08-05,0.21729223,2.6512618,7.999045,1.530234,8.975814,0.699275,11.322061
1678,2022-08-06,0.24809094,1.8757554,6.0862985,1.2220958,7.235412,0.5729677,8.219055
1679,2022-08-07,0.013982908,1.0148648,3.1114657,0.7647131,3.2227461,0.53528893,5.325643
1680,2022-08-08,0.016395578,1.1427565,3.3141909,0.88680935,3.7037694,0.539287,6.7325788
1681,2022-08-09,0.012809571,1.662837,4.2941113,1.3798448,5.171802,0.42869198,5.9321637
1682,2022-08-10,0.014095337,1.8191849,4.132913,1.7306242,6.76807,0.23492259,6.034676
1683,2022-08-11,0.017697128,1.0115068,3.4581985,1.5901347,6.840528,0.31324345,4.6066203
1684,2022-08-12,0.021310516,0.7567889,3.9513676,1.3486184,7.4192576,0.67018825,5.2148128
1685,2022-08-13,0.029087158,1.0665773,4.9499364,1.4370618,8.1954155,0.687566,6.3596053
1686,2022-08-14,1.4322839,2.5114033,9.74504,0.97811455,8.310676,0.32016805,13.642487
1687,2022-08-15,1.6426159,2.5145652,8.5147085,1.105211,8.732104,0.53779215,11.730129
1688,2022-08-16,2.6982088,2.2954473,8.28732,1.0624126,8.470101,0.54459184,12.583562
1689,2022-08-17,2.019034,2.1741872,7.3393598,1.253172,9.093147,0.6372091,11.724903
1690,2022-08-18,2.7454884,2.8867123,8.759284,1.2009965,9.537539,0.5261293,12.574974
1691,2022-08-19,5.2383113,3.567046,15.419586,1.5590855,12.500591,3.80012,21.816885
1692,2022-08-20,6.8610168,3.914035,15.6731615,1.9361345,10.454923,1.5110172,21.302166
1693,2022-08-21,12.071311,4.5361924,19.487507,1.2482549,8.902322,0.3794278,27.928642
1694,2022-08-22,22.16733,4.4507236,26.145773,1.0628489,9.413362,0.52180755,41.96962
1695,2022-08-23,32.482796,2.7385304,27.765062,1.0003139,10.067332,0.82907194,49.772827
1696,2022-08-24,6.487971,4.156463,14.662727,0.88328797,8.780152,0.62814814,24.769728
1697,2022-08-25,6.591083,3.5943782,13.751281,1.0329665,10.300695,0.66607624,21.289473
1698,2022-08-26,1.8380336,2.384717,8.518466,1.0086879,7.8951015,0.71907425,11.159989
1699,2022-08-27,1.512536,3.631859,9.703015,0.72076744,8.125225,0.36940536,12.90594
1700,2022-08-28,1.6695415,3.692812,8.908284,0.9281051,8.708222,0.38386825,12.062957
1701,2022-08-29,1.8766589,5.0061946,11.909152,1.3317847,10.6437235,0.7127094,17.012972
1702,2022-08-30,0.3263272,1.479781,4.2855377,1.489212,6.9710217,0.23364992,6.671045
1703,2022-08-31,0.01622012,0.5888899,1.984899,0.91829365,3.8572721,0.33353594,3.5702517
1704,2022-09-01,0.0075506307,0.5820198,2.047239,0.79911345,2.5036542,0.27891204,3.4213457
1705,2022-09-02,0.009964917,1.0317363,2.7989206,0.8595843,2.8130512,0.3612512,4.514604
1706,2022-09-03,0.0069673904,1.5129042,3.0311806,1.0965277,3.4579325,0.34942707,4.097264
1707,2022-09-04,0.0032913908,0.4499636,1.8113593,0.8939262,2.6564796,0.3436785,2.6674128
1708,2022-09-05,0.022008628,0.45919815,2.0106022,0.94262785,2.6898038,0.3202175,3.2132838
1709,2022-09-06,0.02198407,0.9844306,2.9747264,1.1008967,2.9330995,0.3634001,4.5341935
1710,2022-09-07,0.02111656,1.5877222,3.8881009,1.2393028,3.7384188,0.41907406,6.175314
1711,2022-09-08,0.005800359,0.86039066,2.4799418,0.99135447,3.2264204,0.2765326,3.401368
1712,2022-09-09,0.0027266697,0.5521545,2.0922997,1.0685247,3.343582,0.5828493,3.0318105
1713,2022-09-10,0.012108297,1.3723782,4.0290008,1.4393291,4.4632564,0.6735137,5.584713
1714,2022-09-11,0.0048824092,1.0163679,3.02847,1.4163646,6.38981,0.29638854,3.7992299
1715,2022-09-12,0.0048427093,1.641677,3.4139726,1.5721694,7.003549,0.17120028,3.658984
1716,2022-09-13,0.0079301,1.8860397,4.0497584,1.5236168,6.451618,0.22449653,5.055602
1717,2022-09-14,0.035274815,3.8256047,6.9769673,1.6924973,6.689566,0.2482896,9.386478
1718,2022-09-15,0.06429955,2.5689366,5.3743815,1.1702323,4.819782,0.4293938,9.312066
1719,2022-09-16,0.015700467,1.4604086,4.010375,0.84710556,3.3876507,0.6286491,8.70162
1720,2022-09-17,0.0073653553,2.3467915,4.801304,1.2084867,5.6162915,0.6615078,7.7976975
1721,2022-09-18,0.025667027,1.3322812,3.4989398,1.6030482,5.4242845,0.22678626,4.885627
1722,2022-09-19,0.20994113,0.9550479,3.0597982,1.2367059,3.9475117,0.23224449,4.4608984
1723,2022-09-20,0.22635816,1.3444129,3.41384,0.9944567,4.140739,0.2892504,4.391515
1724,2022-09-21,0.09900253,1.2354894,3.824832,1.5046881,5.5210156,0.197966,5.0071464
1725,2022-09-22,0.06688703,1.3767022,3.3414984,1.6387786,6.16097,0.076192126,4.093738
1726,2022-09-23,0.07829831,1.4569745,3.657693,1.6755499,4.847279,0.13957985,4.980206
1727,2022-09-24,0.15439627,1.6100429,4.0589285,1.5921869,4.7744403,0.24982609,5.72357
1728,2022-09-25,0.1370692,3.8471575,6.0938373,1.46254,4.867078,0.28708488,8.845843
1729,2022-09-26,0.17768782,5.7471766,8.794463,1.9762621,6.457147,0.45524642,12.118225
1730,2022-09-27,0.13734342,4.908417,8.410497,2.5699112,8.753621,0.26388437,9.816873
1731,2022-09-28,0.05184172,2.7289505,5.870053,2.0018194,7.9703736,0.16876768,6.2703233
1732,2022-09-29,0.003344085,4.8861737,7.953024,1.5765353,10.081262,0.1914873,8.499959
1733,2022-09-30,0.0020359883,5.444332,8.165432,1.5667304,7.9734936,0.26010647,8.385091
1734,2022-10-01,0.0034120465,4.661655,7.133309,2.0192559,8.268275,0.1802866,8.911693
1735,2022-10-02,0.0044145784,5.5215034,8.435999,2.0059326,7.9554443,0.1375211,9.699935
1736,2022-10-03,0.015900932,1.1896137,2.9957798,1.4306988,4.245555,0.050059985,3.8111565
1737,2022-10-04,0.020271862,1.690701,4.0168386,1.5429044,4.836021,0.15189242,5.728113
1738,2022-10-05,0.022854863,4.4299455,7.984055,1.1333644,7.310806,0.4859407,9.919718
1739,2022-10-06,0.14329402,6.1304355,10.390849,1.2921404,8.4597225,0.5787214,12.246174
1740,2022-10-07,0.025172926,3.5415614,6.596086,1.1164557,5.123413,0.7923036,11.643722
1741,2022-10-08,3.061371,8.240238,14.449996,2.4443736,10.146939,0.57689536,20.665737
1742,2022-10-09,0.079525925,1.8170942,4.2213593,0.8702108,4.020448,0.32867694,6.95986
1743,2022-10-10,0.0013180786,0.864031,2.3508956,0.58379364,2.7072203,0.2657459,3.557047
1744,2022-10-11,0.15479411,2.6857023,6.273503,1.0929286,5.388382,0.37288532,9.2108135
1745,2022-10-12,0.0014193105,1.1211003,3.6767938,0.7449748,2.7444525,0.31189427,7.5334086
1746,2022-10-13,0.0061756163,1.294923,3.028844,0.6886816,2.6393354,0.12973364,4.8545756
1747,2022-10-14,0.25443497,4.849419,8.20538,1.5178345,5.627311,0.36394438,11.007604
1748,2022-10-15,0.8873046,9.8663225,15.812596,2.752984,9.686503,0.2458577,19.250723
1749,2022-10-16,0.548955,9.624944,15.315274,1.8653321,8.9715185,0.35841668,15.073148
1750,2022-10-17,0.09692521,4.965972,8.405057,0.99985915,6.4437175,0.79444194,10.232353
1751,2022-10-18,0.49921647,4.7162833,8.598735,0.9337542,8.01892,0.39599666,8.795466
1752,2022-10-19,0.002459244,0.638756,1.9383558,0.6767182,3.0000496,0.21380717,3.275628
1753,2022-10-20,0.00030545142,0.8073183,2.323948,0.7314488,2.563092,0.34285593,3.1400511
1754,2022-10-21,0.0029991865,2.105395,3.7547958,0.8678425,3.8100002,0.2518929,4.02957
1755,2022-10-22,0.19950344,4.445293,8.539186,1.3894844,8.177846,0.34789708,9.787353
1756,2022-10-23,0.64858097,3.232131,7.4780974,1.4354407,10.663241,0.11722058,9.080243
1757,2022-10-24,0.4035788,3.0861094,5.504957,1.0798595,7.421227,0.05700652,6.8280807
1758,2022-10-25,1.380487,4.766757,9.567746,1.0608356,9.736125,0.10508529,10.414388
1759,2022-10-26,0.11633006,3.520017,5.924027,0.92619187,8.176602,0.10264588,7.4709716
1760,2022-10-27,0.39684474,4.435591,6.912543,1.0317835,7.4655743,0.12520023,7.658459
1761,2022-10-28,1.070314,7.5931478,11.993591,0.9609661,9.873503,0.14088379,12.47619
1762,2022-10-29,6.055284,6.770113,14.974647,0.9457333,10.846302,0.297275,18.93038
1763,2022-10-30,0.0045589474,1.1622308,3.33082,0.5716873,3.3483286,0.28335446,5.5334573
1764,2022-10-31,0.030165972,0.22980134,0.9305005,0.5979887,2.0691922,0.18364567,1.7533536
1765,2022-11-01,2.7237885,4.3066344,8.306341,0.7726433,5.754211,0.23261847,13.441598
1766,2022-11-02,2.3172176,4.460195,9.361152,1.2856804,10.980679,0.022992102,12.03434
1767,2022-11-03,0.15821679,2.7310035,5.5146976,0.837406,7.4388084,0.051006194,7.9628983
1768,2022-11-04,0.07086977,2.2440648,4.123279,0.8738291,6.59824,0.053711068,5.5650754
1769,2022-11-05,0.33430636,3.382673,5.951786,1.1549855,7.989689,0.072337165,7.980694
1770,2022-11-06,0.09691111,1.5566034,3.7921422,0.9424279,7.065437,0.029469436,4.4501443
1771,2022-11-07,0.21965408,3.599909,7.2294145,1.1624876,9.7665415,0.031455886,7.1897907
1772,2022-11-08,0.011167728,4.4325557,9.744758,0.660187,8.169808,0.06293038,11.424141
1773,2022-11-09,0.25779736,5.676354,11.204524,1.0899488,10.711925,0.14128192,9.371812
1774,2022-11-10,0.12607789,3.9122784,8.801869,0.8609775,10.795337,0.04704998,7.3215547
1775,2022-11-11,0.009877468,3.4009235,7.381447,0.51526237,8.0252695,0.023525385,9.516563
1776,2022-11-12,0.053991143,2.3827543,6.0066905,0.35708764,5.200217,0.05384616,9.056321
1777,2022-11-13,0.01338259,0.5907574,1.7801075,0.48309097,2.2266839,0.06781278,2.7787077
1778,2022-11-14,0.003597264,0.515565,1.4864287,0.5352581,2.7522533,0.082593195,2.361018
1779,2022-11-15,0.06421069,3.2787793,6.1819267,0.70042175,7.301008,0.009333392,6.260639
1780,2022-11-16,0.0063345996,0.88303465,2.7342298,0.6560045,6.615755,0.022553252,2.3601143
1781,2022-11-17,0.0036674428,1.2997032,2.6680224,0.672728,6.1898437,0.011481114,2.7763174
1782,2022-11-18,0.00074049894,1.563824,3.576382,0.66097236,7.314079,0.009487181,3.4122398
1783,2022-11-19,0.0023958134,1.850141,3.9204824,0.8135144,7.5763564,0.007136416,4.173808
1784,2022-11-20,0.0030993235,2.670986,5.140001,0.9210803,8.137725,0.017511351,4.7504754
1785,2022-11-21,0.007520674,2.783844,4.601823,1.0470576,9.115516,0.010328119,5.383516
1786,2022-11-22,0.025423942,1.8842416,3.9290888,1.0008982,8.199369,0.0037104974,2.6118832
1787,2022-11-23,0.037138354,0.90516025,2.0789752,0.87877315,5.710057,0.0030567972,1.4145117
1788,2022-11-24,0.18846822,1.7017437,4.4578223,0.9770057,9.74027,0.003956807,3.722247
1789,2022-11-25,0.0698336,2.1035812,5.24183,1.0535358,13.101304,0.005597851,3.49429
1790,2022-11-26,0.041541908,1.911138,5.0593696,0.93471724,12.83059,0.0039818133,4.047519
1791,2022-11-27,0.018485298,1.3663527,4.670318,0.9913445,14.17963,0.0014400735,3.1614296
1792,2022-11-28,0.026737615,1.4678346,4.0028625,1.1235639,13.493831,0.0048865867,3.2400208
1793,2022-11-29,0.24309362,2.0961697,5.0721583,1.0148816,10.196075,0.014871724,4.1277204
1794,2022-11-30,1.4212898,1.6360561,5.6671786,0.885262,6.813488,0.0083085,5.708589
1795,2022-12-01,2.2208292,2.1825378,5.552456,0.7675657,5.085482,0.022673598,5.7789073
1796,2022-12-02,1.1117328,2.8487825,5.7095447,0.8025022,5.0734262,0.010604319,7.149628
1797,2022-12-03,0.61702025,3.6335313,7.690924,0.774271,6.179853,0.008654051,8.872617
1798,2022-12-04,0.9794019,4.8237653,9.175752,0.83840483,6.5072474,0.0041152327,11.331734
1799,2022-12-05,0.58882904,4.4621787,8.766478,0.8870487,6.7333302,0.0052405857,10.627105
1800,2022-12-06,0.36712396,3.8151915,8.07812,0.8288807,8.407665,0.0010901643,9.615214
1801,2022-12-07,0.10625998,2.0064337,5.7110043,0.82343435,14.753261,0.0024843698,5.139428
1802,2022-12-08,0.016716661,2.3936317,5.612017,0.77561337,8.560808,0.010116513,5.13189
1803,2022-12-09,0.014584069,2.9753458,9.247703,0.85199124,18.709715,0.0029752431,8.695634
1804,2022-12-10,0.020893773,1.7322841,4.0852265,1.2786907,14.39335,0.0019633647,3.5510588
1805,2022-12-11,0.041761696,0.8636678,3.2916214,1.0123655,9.674615,0.0012438128,2.792291
1806,2022-12-12,0.028063953,0.64347374,3.4099932,0.84635526,6.8195095,0.0070566162,3.4912577
1807,2022-12-13,0.011642265,0.5303925,2.0161307,0.87222534,4.3018146,0.016652944,2.7770617
1808,2022-12-14,0.028123632,1.184528,2.8388107,0.9582166,5.537351,0.0125825,2.6973436
1809,2022-12-15,0.026639543,2.6770868,5.937783,1.2750596,11.335973,0.0064560547,5.785847
1810,2022-12-16,0.025306493,1.8442236,3.4883235,1.1309394,6.647018,0.01221121,2.5755458
1811,2022-12-17,0.02196505,1.3569528,2.495853,1.0642815,6.215183,0.009453851,1.8115554
1812,2022-12-18,0.008909817,1.213179,3.1426299,0.94745904,5.3880105,0.009168288,3.5469854
1813,2022-12-19,0.0067496547,0.9695509,2.8445823,0.9135322,4.354688,0.043741647,1.7974029
1814,2022-12-20,0.012260218,3.8290513,10.808758,0.8535909,14.012291,0.0072683743,8.366348
1815,2022-12-21,0.039629716,4.2648864,11.519566,0.7506893,14.670732,0.02032797,7.592222
1816,2022-12-22,0.016836204,2.8849318,7.4791102,0.7171145,13.98113,0.0018043347,4.999684
1817,2022-12-23,0.0099343285,2.7824495,6.8125424,0.7183878,11.971829,0.0016500287,5.7706475
1818,2022-12-24,0.000547409,0.6087599,1.5347682,0.776081,4.890204,0.011448253,2.1428616
1819,2022-12-25,0.00022631494,0.4956878,1.1538882,0.8424964,4.3915505,0.023548422,1.5481796
1820,2022-12-26,0.0052803047,1.5074486,3.6498091,0.69185394,9.787107,0.008810287,3.8604524
1821,2022-12-27,0.0044802004,1.3055321,4.043464,0.6589098,5.2557106,0.01747082,6.5543265
1822,2022-12-28,0.00048313232,1.8154436,4.6856093,0.69859314,7.383829,0.008914175,6.5437207
1823,2022-12-29,0.15306239,3.5339973,7.56465,0.62277824,9.730277,0.02929321,6.4880958
1824,2022-12-30,0.29400456,3.1208923,6.945574,0.7163782,7.5286517,0.024984045,8.135121
1825,2022-12-31,0.23319425,3.3210418,7.909575,0.6078778,8.854328,0.04000422,6.2512975
1826,2023-01-01,1.8309069,1.3667017,6.85495,0.31509188,3.9588203,0.2651255,10.487872
1827,2023-01-02,1.591754,2.171578,7.931909,0.48484468,6.0594573,0.18065314,10.89804
1828,2023-01-03,0.39424133,1.1706301,3.472222,0.4912615,4.9051347,0.07016541,4.999231
1829,2023-01-04,0.0106680365,0.9413522,3.0121071,0.574316,5.577582,0.04497693,4.045153
1830,2023-01-05,0.011119481,0.7779905,2.8701303,0.52199966,8.072711,0.039069433,3.1690648
1831,2023-01-06,0.0024089688,0.59722984,1.9157,1.0706546,3.1065843,0.024450162,1.3500654
1832,2023-01-07,0.0022968373,1.1244165,3.2446165,0.9209831,7.2599754,0.14502282,3.1118262
1833,2023-01-08,0.007623483,2.2144017,5.6927,0.7095356,8.582324,0.049663525,6.5805416
1834,2023-01-09,0.06581671,2.9732115,7.22133,0.8372505,9.312997,0.017412296,10.202762
1835,2023-01-10,0.0353453,1.7769393,5.255903,0.9125998,8.535045,0.029120443,7.2150455
1836,2023-01-11,0.02676869,1.9856377,4.7720037,0.96254945,8.68686,0.016277317,3.7030365
1837,2023-01-12,0.016302096,3.17862,8.475523,0.77728987,10.862241,0.009532026,7.861467
1838,2023-01-13,0.0034151766,2.96517,8.231327,0.5893588,11.641567,0.016831575,7.104655
1839,2023-01-14,0.0011307034,2.7608871,6.6220756,0.61620027,8.261077,0.07374068,7.764897
1840,2023-01-15,0.009860636,2.1733935,5.890833,0.7825138,8.447066,0.05306324,6.486483
1841,2023-01-16,0.007565711,1.7207154,4.5491824,0.71772856,5.9585958,0.05534706,5.715618
1842,2023-01-17,0.03953427,2.9174414,7.374871,1.1656023,9.105332,0.017606722,7.259661
1843,2023-01-18,0.035523586,1.6761094,4.8763256,0.82599455,8.750194,0.030624583,4.590515
1844,2023-01-19,0.0045748237,0.7732993,2.7517893,0.8150704,7.492248,0.0144171445,2.628646
1845,2023-01-20,0.008277015,0.5511846,1.9318017,0.80109674,7.2363644,0.016110936,1.9601946
1846,2023-01-21,0.703144,1.7246705,5.8923554,0.89894485,10.118921,0.0051011336,10.37319
1847,2023-01-22,1.7569488,2.472039,10.160363,0.9991055,7.4467235,0.0020337459,12.599017
1848,2023-01-23,1.8230191,2.497547,9.49167,1.0599486,6.618635,0.0006983135,10.492054
1849,2023-01-24,0.7461715,1.9111212,4.9977274,0.9735103,6.0677094,0.010181293,5.71893
1850,2023-01-25,0.36688635,2.0330882,5.452102,0.90906787,6.8511186,0.0027579803,5.61107
1851,2023-01-26,0.5201681,3.1052637,9.702645,0.8678321,8.065383,0.008408175,4.9417853
1852,2023-01-27,0.13645792,1.8477669,5.110195,0.82978344,8.504227,0.014185268,4.3764224
1853,2023-01-28,0.014616734,0.8055503,2.3535178,0.80029553,5.0616636,0.01785744,2.9425516
1854,2023-01-29,0.00200184,1.7513243,5.3861427,0.78314656,5.446811,0.008896646,7.6377044
1855,2023-01-30,0.0041331593,2.6631598,7.177675,0.656784,7.7923617,0.01532619,8.770936
1856,2023-01-31,0.0005203193,0.43854228,2.54672,0.7702902,2.7360907,0.08703524,4.141373
1857,2023-02-01,0.00074254506,0.6707964,3.2739918,0.7874897,4.410793,0.03477659,3.9118836
1858,2023-02-02,0.00023130483,0.8564125,3.4894202,0.85138994,4.9002595,0.019474013,4.7786717
1859,2023-02-03,0.0010202954,0.6006089,1.9362451,0.8551646,4.2284584,0.09250632,2.9099648
1860,2023-02-04,0.008375774,1.042162,3.039236,1.0212591,5.726703,0.033566806,4.3572903
1861,2023-02-05,0.044005122,1.4639496,3.5838244,1.3138039,7.9241843,0.011829692,4.386025
