time,tp,t2m
2020-07-23,1.0700613,11.673035
2020-07-24,0.106987,17.482391
2020-07-25,3.5188694,14.383026
2020-07-26,0.001663208,16.86322
2020-07-27,3.8625925,18.404541
2020-07-28,0.9102411,21.966034
2020-07-29,5.4706564,14.9244995
2020-07-30,0.6046812,14.284027
2020-07-31,4.249583,14.898621
2020-08-01,1.2292529,12.702087
2020-08-02,0.0,16.091278
2020-08-03,0.0,20.215302
2020-08-04,10.588963,18.776978
2020-08-05,0.3947773,14.445831
2020-08-06,0.0,16.033875
2020-08-07,0.0,18.119598
2020-08-08,0.25016415,18.047638
2020-08-09,0.385679,18.434326
2020-08-10,0.1042614,18.003876
2020-08-11,0.0,15.493683
2020-08-12,0.03779471,14.033752
2020-08-13,0.01846838,15.330688
2020-08-14,0.0,17.237946
2020-08-15,0.11268857,16.871338
2020-08-16,0.015882045,17.345367
2020-08-17,0.0,18.057434
2020-08-18,1.1481748,17.652496
2020-08-19,9.756374,17.4487
2020-08-20,0.061035156,17.460571
2020-08-21,1.1128807,15.928955
2020-08-22,1.0443516,20.336761
2020-08-23,8.576834,16.669891
2020-08-24,0.4047829,14.6519165
2020-08-25,5.4565997,14.0686035
2020-08-26,9.105566,15.863464
2020-08-27,3.387617,14.267151
2020-08-28,0.0,11.255981
2020-08-29,5.197201,15.841064
2020-08-30,19.047422,14.402771
2020-08-31,10.742842,11.12384
2020-09-01,8.810066,13.885925
2020-09-02,4.7030187,15.844971
2020-09-03,0.056145668,14.154083
2020-09-04,0.06928778,16.521057
2020-09-05,2.5299246,17.094421
2020-09-06,6.768009,11.660187
2020-09-07,0.19408166,10.884155
2020-09-08,1.4806229,14.971405
2020-09-09,0.5000734,17.586334
2020-09-10,2.909661,9.86554
2020-09-11,0.02659583,11.9296875
2020-09-12,0.005848527,17.073242
2020-09-13,0.02145958,13.2881775
2020-09-14,0.48194456,15.821503
2020-09-15,0.027813911,15.2724
2020-09-16,3.231306,18.24527
2020-09-17,5.231987,11.565094
2020-09-18,0.070040375,9.545349
2020-09-19,0.0,8.814758
2020-09-20,0.0,10.268311
2020-09-21,0.0,11.122467
2020-09-22,0.0,14.129608
2020-09-23,0.0,13.864716
2020-09-24,0.0491848,15.647369
2020-09-25,0.0017809868,17.513275
2020-09-26,0.0,17.308594
2020-09-27,1.7776213,13.222443
2020-09-28,4.2477255,8.804535
2020-09-29,0.0,10.851013
2020-09-30,0.004185021,11.442108
2020-10-01,0.0,13.019501
2020-10-01,0.0,13.019501
2020-10-02,0.3388145,13.122955
2020-10-03,2.3523967,16.328339
2020-10-04,0.83389497,17.21347
2020-10-05,4.7672977,17.067291
2020-10-06,0.06251621,10.925629
2020-10-07,0.32758284,12.537567
2020-10-08,1.0150102,10.749878
2020-10-09,0.3878479,11.955536
2020-10-10,2.0008347,12.7164
2020-10-11,10.662529,11.173065
2020-10-12,5.383785,10.992859
2020-10-13,12.183199,9.687714
2020-10-14,12.77011,6.266876
2020-10-15,0.27695835,8.149292
2020-10-16,0.11173721,6.5007324
2020-10-17,0.013595343,4.9835815
2020-10-18,2.5926752,4.178711
2020-10-19,0.36323637,4.9630737
2020-10-20,0.0,7.7250366
2020-10-21,5.562149,10.002441
2020-10-22,0.5386028,11.632874
2020-10-23,0.15728283,9.250305
2020-10-24,1.9634551,10.400757
2020-10-25,0.027813911,9.714264
2020-10-26,0.5536792,13.048798
2020-10-27,0.4590554,12.647369
2020-10-28,2.1087546,10.985657
2020-10-29,1.9073308,7.911377
2020-10-30,4.624336,8.458374
2020-10-31,0.32639623,6.6422424
2020-11-01,0.0,7.4647827
2020-11-02,0.64093393,9.41391
2020-11-03,1.9370807,6.7936707
2020-11-04,2.8316588,6.206085
2020-11-05,0.9334702,8.878143
2020-11-06,0.47573844,8.628906
2020-11-07,0.4598441,8.872192
2020-11-08,0.8311704,5.33136
2020-11-09,0.0034444332,4.097229
2020-11-10,0.40883064,4.0552063
2020-11-11,0.0626986,3.2799683
2020-11-12,0.09888272,4.1387024
2020-11-13,2.9935496,4.3819885
2020-11-14,1.1260552,4.0841064
2020-11-15,0.10820393,4.3690796
2020-11-16,1.0163397,4.759033
2020-11-17,2.4264307,8.102234
2020-11-18,5.3551826,9.690735
2020-11-19,1.9732859,7.5312195
2020-11-20,0.30758786,0.10461426
2020-11-21,1.3447931,1.4880371
2020-11-22,7.450636,6.1836853
2020-11-23,0.21549301,4.939636
2020-11-24,4.3856273,5.8678894
2020-11-25,1.167669,5.4208374
2020-11-26,0.6110362,3.9396057
2020-11-27,4.08163,0.5340576
2020-11-28,2.834653,0.60513306
2020-11-29,2.6629646,0.24578857
2020-11-30,1.5288947,0.9470215
2020-12-01,0.09636104,-3.5424194
2020-12-01,0.09636104,-3.5424194
2020-12-02,0.1588248,-0.99261475
2020-12-03,0.2702744,0.22866821
2020-12-04,0.28713194,4.7862244
2020-12-05,0.14442411,3.0097046
2020-12-06,0.028736688,-2.4297485
2020-12-07,0.0,-2.6303406
2020-12-08,0.013477892,-3.5288086
2020-12-09,0.0034443736,-2.080017
2020-12-10,1.0549986,-0.39471436
2020-12-11,2.6598263,-0.7454529
2020-12-12,0.09992271,-1.90448
2020-12-13,1.855901,-0.5205078
2020-12-14,0.5282646,-2.6235962
2020-12-15,0.051737487,0.7701721
2020-12-16,1.7853787,2.383484
2020-12-17,0.63349885,1.4360657
2020-12-18,3.4162526,3.9710999
2020-12-19,0.14030373,1.572052
2020-12-20,0.030517578,0.64663696
2020-12-21,0.2083978,1.4562988
2020-12-22,5.1170883,1.9173889
2020-12-23,1.9265378,1.9362183
2020-12-24,4.7854795,4.3661804
2020-12-25,1.0119289,0.1517334
2020-12-26,0.46796894,1.0961609
2020-12-27,0.011696994,-1.7928772
2020-12-28,1.8303813,4.607147
2020-12-29,5.307937,2.5849915
2020-12-30,0.830204,3.0367126
2020-12-31,0.08024408,-0.21557617
2021-01-01,3.0833292,-1.0569763
2021-01-02,0.36706904,0.25933838
2021-01-03,1.0402038,0.38702393
2021-01-04,0.6910686,1.4524231
2021-01-05,2.6015725,-0.17739868
2021-01-06,3.6473567,0.65802
2021-01-07,6.0755525,-0.05645752
2021-01-08,8.338208,-2.1850586
2021-01-09,2.516445,-3.6593018
2021-01-10,0.15332863,-4.4105835
2021-01-11,0.94215935,-0.8635864
2021-01-12,0.63899606,-1.232727
2021-01-13,4.249791,-4.699066
2021-01-14,0.84606934,-12.572327
2021-01-15,0.3863225,-15.403839
2021-01-16,0.082207106,-22.545258
2021-01-17,0.0,-23.66005
2021-01-18,0.07973824,-19.018936
2021-01-19,0.0,-15.358246
2021-01-20,1.7002182,1.6332397
2021-01-21,0.10300255,0.33709717
2021-01-22,0.0,1.6024475
2021-01-23,0.0033268929,3.2348022
2021-01-24,4.420298,2.8990784
2021-01-25,7.972469,0.63079834
2021-01-26,23.800028,0.08355713
2021-01-27,6.7490306,-0.40722656
2021-01-28,0.5629981,-4.6030273
2021-01-29,0.7888838,-5.160797
2021-01-30,0.19875288,-5.6433716
2021-01-31,0.5906932,-3.920868
2021-02-01,0.2631251,-9.505554
2021-02-02,2.3020656,0.15167236
2021-02-03,1.0893922,-3.308075
2021-02-04,2.2850342,-8.55188
2021-02-05,0.39966714,-11.5277405
2021-02-06,0.056668043,-19.682114
2021-02-07,0.003444314,-21.017075
2021-02-08,2.0478516,-9.751038
2021-02-09,6.1971593,-11.389435
2021-02-10,1.3400218,-13.983185
2021-02-11,0.41261053,-12.320557
2021-02-12,0.2867678,-13.095001
2021-02-13,0.408272,-1.9738159
2021-02-14,2.4189522,-5.7935486
2021-02-15,0.28128347,-12.786835
2021-02-16,0.030517578,-11.200409
2021-02-17,0.055874586,-15.645721
2021-02-18,0.0,-18.038925
2021-02-19,0.0,-7.7680054
2021-02-20,0.25227582,0.97473145
2021-02-21,0.0016634464,-0.36029053
2021-02-22,0.0,-0.97488403
2021-02-23,0.1798501,3.2827454
2021-02-24,0.15665549,4.4587708
2021-02-25,0.050584674,4.6549683
2021-02-26,0.030517578,2.7584229
2021-02-27,0.1664542,-1.1769714
2021-02-28,0.29975176,1.7953186
2021-03-01,0.0,2.4839172
2021-03-02,0.011814438,-0.744812
2021-03-03,0.0,0.32910156
2021-03-01,0.0,2.4839172
2021-03-02,0.011814438,-0.744812
2021-03-03,0.0,0.32910156
2021-03-04,0.2479615,-4.773987
2021-03-05,0.33390808,-3.3648987
2021-03-06,0.018703163,1.4034424
2021-03-07,3.737194,-3.0180664
2021-03-08,0.4803114,-5.9326477
2021-03-09,0.0,-5.1080627
2021-03-10,0.0,-4.961609
2021-03-11,2.5167966,0.030395508
2021-03-12,4.1892185,1.8157959
2021-03-13,2.5502844,3.9976807
2021-03-14,2.2938538,1.9539795
2021-03-15,0.196002,0.05316162
2021-03-16,0.19809818,0.8581848
2021-03-17,0.13364983,-2.8690186
2021-03-18,1.0035851,-2.14505
2021-03-19,4.5604234,-2.0870056
2021-03-20,0.22245055,-1.8063049
2021-03-21,3.482116,-2.5211792
2021-03-22,1.8205032,0.018096924
2021-03-23,0.013595343,-3.4024048
2021-03-24,0.005225241,1.5447998
2021-03-25,0.05464614,4.5670776
2021-03-26,0.24333096,5.0540466
2021-03-27,0.60549456,6.875366
2021-03-28,3.1468713,0.52575684
2021-03-29,1.9984826,7.055725
2021-03-30,0.9196008,8.746033
2021-03-31,0.009292841,5.781433
2021-04-01,3.8130682,0.8222046
2021-04-02,0.43274283,0.19177246
2021-04-03,1.8350301,-0.2472229
2021-04-04,0.004185021,3.0471191
2021-04-05,4.532824,0.7484741
2021-04-06,1.7758076,-0.41326904
2021-04-07,1.1123667,-0.4647522
2021-04-08,2.7057352,-0.34466553
2021-04-09,0.0133605,5.8351135
2021-04-10,0.7582511,5.9483337
2021-04-11,0.2628932,10.050659
2021-04-12,0.0,10.703491
2021-04-13,1.6709762,2.801178
2021-04-14,6.7107186,5.708832
2021-04-15,4.6755104,6.252075
2021-04-16,1.6776905,8.19574
2021-04-17,1.0501494,7.660858
2021-04-18,0.0,6.0654297
2021-04-19,0.12526798,8.071899
2021-04-20,0.8728452,3.2912598
2021-04-21,0.061722994,5.2724915
2021-04-22,1.0230896,2.9259338
2021-04-23,3.3448234,1.0594788
2021-04-24,1.3051366,-0.041931152
2021-04-25,1.348922,0.42010498
2021-04-26,2.2567074,0.2088623
2021-04-27,0.4852779,2.1186829
2021-04-28,0.79282624,5.2699585
2021-04-29,8.455236,10.9105835
2021-04-30,1.66181,5.3950806
2021-05-01,0.0035617948,6.7338867
2021-05-01,0.0035617948,6.7338867
2021-05-02,15.908385,9.786713
2021-05-03,11.477808,2.2591553
2021-05-04,1.2781607,8.547333
2021-05-05,10.635752,8.186371
2021-05-06,6.647361,4.9313354
2021-05-07,6.6947885,3.1741943
2021-05-08,1.2208737,1.4887085
2021-05-09,0.0,9.28186
2021-05-10,0.0,11.6979065
2021-05-11,0.0,11.551514
2021-05-12,0.12786603,8.268127
2021-05-13,15.988169,10.424194
2021-05-14,12.414852,10.633118
2021-05-15,0.60888386,10.984283
2021-05-16,3.0384867,14.301544
2021-05-17,10.795684,13.555267
2021-05-18,10.183023,10.19397
2021-05-19,0.5770823,10.921997
2021-05-20,2.9999094,6.92688
2021-05-21,2.361029,11.61441
