BrO,BrO_Error,H2O,H2O_Error,HCHO,HCHO_Error,NO2,NO2Tropo,NO2Tropo_Error,NO2_Error,O3,O3_Error,SO2,SO2_Error,lat,lon,date,km_to_Vilnius
38410056000000.0,17996727000000.0,6.4548106,25.302422,,,1913144200000000.0,,,269080140000000.0,361.30484,1.2042109,-1.5214028,2.5385263,54.80845,25.229757,2023-11-24,13.858159695061458
22289496000000.0,15187908000000.0,,,,,1239740200000000.0,,,212837240000000.0,365.35944,1.4081649,0.35504714,3.0977545,54.563248,24.990906,2023-11-25,23.14250329303061
59164215000000.0,14413215000000.0,,,,,2348810800000000.0,,,216226640000000.0,322.4821,1.5962608,-3.5075405,1.7826561,54.77415,25.180262,2023-11-26,11.586208556069673
67276000000000.0,12068168000000.0,,,,,1364169700000000.0,,,187722100000000.0,333.63034,1.8310432,-4.439279,3.3831682,54.77934,25.338245,2023-11-27,10.913211605573299
62954867000000.0,14371682000000.0,4.3702855,28.917658,,,1803149400000000.0,,,174663640000000.0,357.77756,2.0037808,9.585073,5.868845,54.581394,25.5273,2023-11-28,19.807799025503982
55845320000000.0,16211561000000.0,,,,,1738384000000000.0,,,182678520000000.0,357.5062,1.8644459,-1.424883,1.7361135,54.92819,24.84821,2023-11-29,38.505537159556745
76073950000000.0,14900810000000.0,5.183293,23.734777,,,2317984000000000.0,4071984400000000.0,2105285900000000.0,201013140000000.0,379.37863,1.4202833,8.895329,4.6645412,54.65473,25.242832,2023-11-30,4.319218634768487
46910150000000.0,14701168000000.0,,,,,3323560900000000.0,,,205425870000000.0,358.3363,1.7897141,1.4644842,3.4723945,54.761013,24.760109,2023-12-01,34.36095454883714
40115430000000.0,12896820000000.0,,,,,1536939300000000.0,,,155117540000000.0,323.5238,1.6099257,3.2665198,3.1329582,55.346123,23.972612,2023-12-02,110.9569731613064
37041266000000.0,12316512000000.0,,,,,1444909500000000.0,,,149630820000000.0,325.24246,2.4151769,-2.895752,11.642173,54.745274,25.294704,2023-12-03,6.529046826120592
46632680000000.0,13475324000000.0,,,,,2167387900000000.0,,,185992790000000.0,320.3187,1.5531026,1.1447365,2.194095,54.702263,25.5618,2023-12-04,18.205840781982644
67002543000000.0,14855790000000.0,,,,,1796992000000000.0,,,206613760000000.0,305.31702,1.7308917,1.7757237,3.3739953,54.711617,25.528517,2023-12-05,16.216813694401672
21319872000000.0,14290798000000.0,,,,,1520391000000000.0,,,182926530000000.0,287.56955,1.9942033,2.78437,2.9518843,54.50148,25.527645,2023-12-06,26.10762320123271
39153564000000.0,13070075000000.0,,,,,1463613200000000.0,,,175545770000000.0,307.04434,2.2714295,-8.935088,7.756016,54.79861,24.785376,2023-12-07,34.06167853254849
45630915000000.0,11203693000000.0,,,,,1460104200000000.0,,,153465620000000.0,292.12988,1.866786,-2.328702,1.6687723,54.84689,25.396593,2023-12-08,19.275077091096552
75714700000000.0,14544101000000.0,,,,,947090000000000.0,,,193369530000000.0,310.56552,2.2422159,2.4164996,2.018165,54.693176,25.102884,2023-12-09,11.383439283117719
33213622000000.0,12480580000000.0,,,,,1158726600000000.0,,,178910640000000.0,287.61972,1.9677719,-1.2294904,2.0998425,54.639862,25.075455,2023-12-10,14.15093003151906
37059540000000.0,13870527000000.0,,,,,1845410300000000.0,,,198111190000000.0,319.43576,2.3133285,3.6701205,4.087576,54.717155,25.243938,2023-12-11,4.046506308773568
41742130000000.0,12770917000000.0,,,,,1328337000000000.0,,,167384620000000.0,314.38718,2.6378486,2.217282,4.9316254,54.592686,25.414913,2023-12-12,13.643879136392346
42645610000000.0,14009617000000.0,6.937583,29.217318,,,1216232600000000.0,-425161330000000.0,1778248100000000.0,158855020000000.0,326.66876,1.53431,-2.542698,4.317758,54.72308,25.738113,2023-12-13,29.72046855843745
91248770000000.0,14769474000000.0,,,,,813817100000000.0,,,331474740000000.0,350.06097,1.8981197,5.0750446,2.8217115,54.642136,24.629807,2023-12-14,42.0942843190616
69821080000000.0,14543021000000.0,2.5981069,26.77508,,,1262055700000000.0,,,208934200000000.0,315.7606,2.1531286,-2.1360297,4.385708,54.87081,24.788433,2023-12-15,37.54163505974154
47870120000000.0,14282211000000.0,,,,,853184250000000.0,,,208467200000000.0,352.86902,2.2259471,-13.392564,7.786887,54.730083,25.23877,2023-12-16,5.445278896374165
48959775000000.0,11490337000000.0,,,,,1355335000000000.0,,,161777140000000.0,306.12857,2.8846304,2.872075,6.049622,54.710583,25.094917,2023-12-17,12.154871013687417
25447222000000.0,12346290000000.0,,,,,1179297000000000.0,,,174631260000000.0,302.4664,2.2914515,1.8300073,1.736132,54.54361,25.538607,2023-12-18,23.083313573636623
18378077000000.0,15530399000000.0,,,,,1544630200000000.0,,,196924330000000.0,285.35843,2.0243917,-0.05499734,5.867792,54.641937,25.512297,2023-12-19,15.782542881002676
8476728000000.0,18499253000000.0,,,,,863404060000000.0,,,239912830000000.0,285.8626,2.6981556,-0.92438537,5.462907,54.51593,25.50358,2023-12-20,23.88786331220041
37149454000000.0,16061413000000.0,5.132449,30.053637,,,464060100000000.0,,,224656120000000.0,279.29282,2.2684803,-2.419949,8.623251,54.785706,25.75974,2023-12-21,32.705791812599095
45930682000000.0,13938816000000.0,,,,,879830500000000.0,,,190861900000000.0,333.13486,1.7907205,-4.112926,4.260175,54.7389,25.462769,2023-12-22,13.089273024395562
36806740000000.0,14199729000000.0,,,,,1325985800000000.0,,,174114550000000.0,329.95413,1.9293709,-4.3000116,3.0575745,54.644268,25.095625,2023-12-23,12.764024203619666
27015560000000.0,16183428000000.0,,,,,951919040000000.0,,,203117510000000.0,308.091,1.9980185,4.4851613,2.3241627,54.633587,25.010012,2023-12-24,18.34151659075716
34288670000000.0,16425771000000.0,9.203498,27.757553,,,686977900000000.0,,,208622100000000.0,293.35538,2.234261,3.9721403,4.1750355,54.74673,25.114805,2023-12-25,12.48932781255764
13406743000000.0,17981870000000.0,,,,,789555800000000.0,,,252843500000000.0,275.90082,2.2462616,1.295028,9.85578,54.6509,25.237349,2023-12-26,4.869175149644765
50178237000000.0,13938815000000.0,5.0655003,31.067585,,,933402800000000.0,,,190506110000000.0,347.9746,2.9132829,44.586887,10.011594,54.70223,25.481174,2023-12-27,13.05477905041392
35274004000000.0,15751008000000.0,,,,,464629060000000.0,,,221177830000000.0,270.23013,2.5821202,-3.0361106,2.4263225,54.695065,25.91138,2023-12-28,40.60664801695756
39003530000000.0,16318482000000.0,,,,,780804600000000.0,,,195689460000000.0,321.40567,1.9038409,12.297042,4.337489,54.600937,25.091427,2023-12-29,15.451806897598455
70390440000000.0,11976568000000.0,,,,,1451921700000000.0,,,172968380000000.0,352.01172,2.5251348,-5.480635,4.812469,54.434635,25.74358,2023-12-30,41.02707886621649
13801992000000.0,15921510000000.0,6.1820397,29.653368,,,655872240000000.0,,,214310200000000.0,311.5087,2.2333422,15.669553,8.83514,54.80193,24.813753,2023-12-31,32.5137117541181
10623753000000.0,12374135000000.0,,,,,447331000000000.0,,,176652040000000.0,283.88095,3.2900376,61.742596,19.70796,54.75377,25.14186,2024-01-01,11.539427674243804
45229734000000.0,16029610000000.0,,,,,-4439479000000.0,,,206439530000000.0,314.65036,2.2576432,-3.4056563,3.631244,54.64555,25.317965,2024-01-02,5.244419170986419
57901754000000.0,16085836000000.0,6.3176904,30.948776,,,747993700000000.0,,,204206750000000.0,315.31305,1.9311804,-3.8476093,2.9648767,54.561504,25.228388,2024-01-03,14.361781904473006
91144940000000.0,14614636000000.0,,,,,1164780900000000.0,,,217055850000000.0,319.66537,2.2439346,-6.049624,4.7295356,54.60419,25.343498,2024-01-04,10.101869103854327
54666890000000.0,15938465000000.0,,,,,1100288600000000.0,,,189873900000000.0,380.1943,2.6206107,0.31227478,2.084624,54.791206,25.59089,2024-01-05,23.082295665268692
60676390000000.0,14793676000000.0,5.124499,22.4592,,,1437870000000000.0,,,176089930000000.0,383.00208,1.4965627,6.4896197,3.459591,54.792515,25.079954,2024-01-06,17.364900487287777
26264392000000.0,16680785000000.0,3.9505072,24.10252,,,1920630700000000.0,4735240000000000.0,2318136700000000.0,220519880000000.0,381.5199,1.6093441,7.1828756,5.1969795,54.50355,25.458738,2024-01-07,23.452945930699236
44406520000000.0,17091370000000.0,2.7211897,18.646156,,,1492241800000000.0,,,234084260000000.0,376.504,1.5500468,-10.51149,7.534909,54.74576,24.818453,2024-01-08,30.332422849840754
66941060000000.0,14590142000000.0,,,,,998437360000000.0,,,174475560000000.0,368.23578,2.1896546,-9.978926,4.4699826,54.731907,24.920332,2024-01-09,23.61483961866615
48322650000000.0,12977543000000.0,12.476309,29.911383,,,557083560000000.0,,,161489360000000.0,271.75708,2.5210595,18.413288,9.062258,54.766754,25.32783,2024-01-10,9.37033039715729
46285755000000.0,13109100000000.0,,,,,391649950000000.0,-4975632000000000.0,1618849500000000.0,157424060000000.0,287.01688,1.5237019,2.0553007,2.4417083,54.57978,25.263496,2024-01-11,11.990000458630725
49717780000000.0,17618705000000.0,,,,,557867930000000.0,,,191759180000000.0,297.01483,2.0150375,-4.467687,2.6065469,54.49183,25.464975,2024-01-12,24.78779698136306
67528040000000.0,15566394000000.0,,,,,1084079740000000.0,,,229776170000000.0,325.1779,1.8596153,-2.2198806,5.0128355,54.6788,25.568762,2024-01-13,18.604861699103715
65080990000000.0,16121634000000.0,,,,,1224740500000000.0,,,204927940000000.0,356.57626,1.9956388,-13.163401,4.8535066,54.653297,25.677969,2024-01-14,25.88541968427062
60045954000000.0,10778714000000.0,,,,,728949630000000.0,,,146552670000000.0,339.78625,2.4709904,1.9106704,1.713664,54.700706,25.527637,2024-01-15,16.004136192241273
52327134000000.0,12764489000000.0,,,,,1979700900000000.0,,,177438440000000.0,335.40298,1.3580335,0.22974096,1.0029174,54.626377,25.139921,2024-01-16,11.250765969432946
62881360000000.0,15763001000000.0,2.617369,17.579367,,,1375416300000000.0,,,226513590000000.0,328.62296,1.3526843,2.6713705,2.9670818,54.630306,25.031778,2024-01-17,17.155436825062008
34080417000000.0,12581883000000.0,,,,,1762082300000000.0,,,165921360000000.0,334.1881,2.1805992,2.7690778,1.5564235,54.752087,25.130335,2024-01-18,12.003290693548685
54553584000000.0,14262975000000.0,4.660334,20.97193,,,1813547400000000.0,,,193945360000000.0,388.40234,1.6153805,1.6269003,4.229698,54.66775,25.219109,2024-01-19,4.455535130033979
54726550000000.0,12455443000000.0,,,,,1274272500000000.0,,,151499100000000.0,407.32883,2.359022,10.538684,5.541025,54.72657,25.457125,2024-01-20,12.210236370614561
50756610000000.0,13029314000000.0,,,,,1427865200000000.0,,,167116270000000.0,425.92813,1.3090769,2.1250396,1.5684646,54.7638,24.69294,2024-01-21,38.62907358863255
49944367000000.0,13199279000000.0,,,,,1934397800000000.0,,,194942040000000.0,396.00146,2.274041,-2.5473094,2.2640073,54.469486,25.719032,2024-01-22,37.25214920408831
49839023000000.0,12612665000000.0,,,,,2070001200000000.0,5241044000000000.0,2259930000000000.0,175337540000000.0,440.28772,1.4959786,-0.11217468,0.9486983,54.87926,25.222961,2024-01-23,21.663790926715954
43818284000000.0,11314761000000.0,,,,,817217650000000.0,,,148361100000000.0,340.42535,3.036161,-5.8555493,3.023654,54.620026,24.747688,2024-01-24,35.02896010687199
34348880000000.0,12152779000000.0,8.605324,31.708302,,,1177579200000000.0,,,155976030000000.0,389.49744,2.0110915,14.7376175,6.3695636,54.619728,24.990513,2024-01-25,20.058863106827044
39460880000000.0,12579539000000.0,,,,,690054750000000.0,,,199921300000000.0,348.78754,1.2877029,-0.037696015,0.20361264,54.566395,25.346935,2024-01-26,14.112906345718732
48085066000000.0,16321311000000.0,3.5872338,22.166855,,,1031681540000000.0,,,221291100000000.0,410.44794,1.2281574,1.2132835,2.1235378,54.833157,25.446716,2024-01-27,19.448067626613017
73366820000000.0,14672941000000.0,,,,,1024834560000000.0,,,179881620000000.0,356.09433,1.4625549,2.0467844,1.6183089,54.54283,25.342224,2024-01-28,16.550325060218192
33515970000000.0,12285730000000.0,,,,,671388300000000.0,,,149019960000000.0,356.1375,1.5965452,-6.638916,2.99703,54.733727,25.59252,2024-01-29,20.75028958690863
38850538000000.0,14294105000000.0,,,,,1322768000000000.0,,,200639580000000.0,376.53625,1.5378926,-3.2115214,3.611793,54.824184,25.248463,2024-01-30,15.363237222865497
70547700000000.0,14626256000000.0,,,,,1120799500000000.0,,,185213490000000.0,378.17093,1.2011008,1.121458,1.3570701,54.59836,24.846498,2024-01-31,29.573198183355093
54055863000000.0,14844900000000.0,,,,,1202257400000000.0,666383400000000.0,1035310050000000.0,197287260000000.0,394.46634,1.0935911,4.1067266,2.7708416,54.508545,25.361307,2024-02-01,20.54929295961578
38301040000000.0,17270832000000.0,4.999284,20.099472,,,1035192900000000.0,,,200757960000000.0,419.73734,1.1480032,-0.48881963,23.990803,54.800476,24.991169,2024-02-02,22.396912194670666
36282323000000.0,13543127000000.0,11.118535,25.002853,,,937402100000000.0,,,171028850000000.0,384.47018,1.4308469,3.4051857,2.561448,54.58882,25.084831,2024-02-03,16.64123892063448
43819090000000.0,11419834000000.0,,,,,764645300000000.0,,,129233720000000.0,416.7975,1.6683413,-0.46669602,18.4574,54.524044,25.33256,2024-02-04,18.458776656092592
51539440000000.0,15563787000000.0,,,,,1538056200000000.0,1427124800000000.0,1124198760000000.0,195599760000000.0,444.73813,1.0136554,-0.40155974,4.580639,54.878872,25.27592,2024-02-05,21.31433221744887
85627030000000.0,16603403000000.0,,,,,910770700000000.0,,,261941800000000.0,346.12723,1.1244699,4.0521235,1.9479107,54.518818,25.566563,2024-02-06,26.304628254343196
36016020000000.0,16180756000000.0,,,,,1182989100000000.0,,,225901470000000.0,366.4153,1.0584533,1.1858667,2.1678054,54.503056,25.659056,2024-02-07,31.882494425885167
52027010000000.0,15509108000000.0,4.307588,25.284435,,,1077453350000000.0,-1626167600000000.0,1597149600000000.0,218782830000000.0,394.54153,1.3107104,6.1902018,4.334756,54.64777,24.862284,2024-02-08,27.198162097910444
72461510000000.0,17397731000000.0,5.586152,23.372469,,,1734951900000000.0,2338497000000000.0,1884727200000000.0,224543980000000.0,358.2914,0.99598527,1.4611821,2.0350764,54.58295,25.26878,2024-02-09,11.613355186718598
73675210000000.0,15118938000000.0,,,,,1499440700000000.0,,,208490530000000.0,335.44656,1.0141647,-1.0757964,2.1234546,54.606518,25.13184,2024-02-10,13.076185993974368
33861200000000.0,13554951000000.0,,,,,1376995200000000.0,,,180109920000000.0,358.5637,1.277174,0.33723438,0.72943944,54.742725,25.20089,2024-02-11,7.983976547866257
46265354000000.0,14436179000000.0,,,,,1250897000000000.0,,,208953160000000.0,379.83466,1.0738295,0.023065953,0.07796862,54.666744,25.268307,2024-02-12,2.389630557322732
61236834000000.0,12686214000000.0,,,,,1266267900000000.0,,,168415620000000.0,394.39313,0.9365662,-0.20658861,1.4850278,54.658356,25.09175,2024-02-13,12.503162401982397
30932396000000.0,13742398000000.0,,,,,1237175000000000.0,,,213718550000000.0,395.39877,0.91670984,-0.3386216,5.3927364,54.85755,24.94706,2024-02-14,28.530776935987472
44490182000000.0,17866647000000.0,,,,,1323434400000000.0,,,254658160000000.0,358.13843,1.0854782,-0.42077243,4.162886,54.821022,24.76037,2024-02-15,36.49612483468683
26006702000000.0,15811560000000.0,,,,,1672890300000000.0,,,203967610000000.0,336.5351,1.0974268,0.9254699,1.0525959,54.895218,24.800144,2024-02-16,38.473807646198296
47027375000000.0,14397586000000.0,,,,,1525181700000000.0,467170040000000.0,1016948300000000.0,187017390000000.0,344.1524,1.0547987,-1.1180862,11.86048,54.594765,25.168943,2024-02-17,12.507512717114404
46210967000000.0,15074482000000.0,1.8510413,23.34707,,,965579450000000.0,,,213845080000000.0,341.2291,1.0470743,1.4246999,1.9408972,54.762974,25.070772,2024-02-18,15.842657207719059
38087560000000.0,16355889000000.0,,,,,1122896050000000.0,,,216990350000000.0,308.25308,1.0688769,2.3923059,1.2757884,54.453316,25.43538,2024-02-19,27.87566307922006
67950925000000.0,15161077000000.0,,,,,2934169200000000.0,,,223238120000000.0,365.13083,0.8789482,1.8105403,0.89703214,54.734097,25.512693,2024-02-20,15.849413039062128
54515374000000.0,16570051000000.0,,,,,1506644200000000.0,,,206493150000000.0,355.30774,0.966481,-0.44014698,76.42561,54.796486,25.566772,2024-02-21,22.072961096567486
47250140000000.0,15798392000000.0,8.6915,20.515644,,,1624145500000000.0,,,232008710000000.0,399.9311,0.88458204,-1.0403616,4.519824,54.64944,25.631512,2024-02-22,23.009573955848886
39311590000000.0,12592298000000.0,,,,,1402166800000000.0,,,181442550000000.0,329.68524,0.8473142,0.3743606,0.56629795,54.8224,25.480515,2024-02-23,19.800340487114177
50201536000000.0,12632100000000.0,,,,,1521156200000000.0,,,200467000000000.0,340.23102,0.87438977,-0.087810375,0.3402176,54.62288,25.026825,2024-02-24,17.76931800562219
57439857000000.0,13181342000000.0,,,,,1675635700000000.0,,,187936900000000.0,388.65756,0.9119071,0.21903951,0.39644313,54.842556,25.082785,2024-02-25,21.400885422466313
56976965000000.0,13810686000000.0,,,-2503350400000000.0,2258017900000000.0,1921439400000000.0,492797970000000.0,835237460000000.0,185383020000000.0,377.7534,0.8502909,-0.21163149,0.86002254,54.61299,25.53103,2024-02-26,18.152926278782502
43795064000000.0,12776712000000.0,,,,,1475681600000000.0,,,171667310000000.0,309.97253,0.98062754,-0.32671276,4.7348733,54.64024,25.177011,2024-02-27,8.419100757139557
52100554000000.0,12899636000000.0,,,,,1234727700000000.0,,,170880490000000.0,342.02533,0.9868594,0.07087103,0.23265089,54.577625,25.409634,2024-02-28,14.778039732738641
45669760000000.0,15022561000000.0,,,,,1335005400000000.0,,,190091440000000.0,392.76825,0.792554,0.74932575,0.96416444,54.466015,25.719355,2024-02-29,37.5207411278054
53512400000000.0,20229892000000.0,9.733129,18.86577,2.0661146e+16,9028128000000000.0,1185771800000000.0,-1657039600000000.0,1048945000000000.0,308267320000000.0,395.77563,0.95392394,-2.207059,2.964663,54.597435,25.07635,2024-03-01,16.457218495081054
43231815000000.0,24016128000000.0,6.571253,22.02339,1.7841354e+16,9743167000000000.0,1645493900000000.0,149965630000000.0,1513048100000000.0,423594170000000.0,373.81702,0.8876119,0.05655995,0.21244396,54.6657,25.854952,2024-03-02,37.06126014077462
56970296000000.0,16386808000000.0,8.119692,24.165897,6201515600000000.0,3484227000000000.0,1124127900000000.0,-2634332100000000.0,2079617000000000.0,302181050000000.0,365.88107,0.9141426,-0.068661824,0.24180692,54.57633,24.742853,2024-03-03,36.68632334561331
41102630000000.0,14248621000000.0,,,1.8999146e+16,9435718000000000.0,1423925700000000.0,-906674400000000.0,1459854100000000.0,204313600000000.0,388.1138,0.8724479,-5.5282955,3.653529,54.766937,25.128525,2024-03-04,13.146960533249615
67602525000000.0,18174183000000.0,9.889075,22.073336,,,1758643300000000.0,,,255900410000000.0,386.5074,0.9260223,-4.50719,1.7178656,54.5427,25.270561,2024-03-05,16.078438920314618
63915686000000.0,24582092000000.0,5.171611,20.907219,-3.5537236e+16,5.522662e+16,1094656440000000.0,-1993561000000000.0,1364026200000000.0,414052930000000.0,330.9603,1.0707157,3.2808177,1.8181964,54.68913,25.32498,2024-03-06,2.9182094661403886
5986377500000.0,20933457000000.0,4.7059355,22.440746,2.011245e+16,9784583000000000.0,1468564200000000.0,-1401805000000000.0,1550642500000000.0,398787950000000.0,324.4281,1.1816585,-0.60323495,15.166851,54.621628,25.378325,2024-03-07,9.664997266763459
80337180000000.0,19038600000000.0,5.535401,22.292559,-2.547601e+16,1.23336995e+17,1897287700000000.0,-281937300000000.0,1866043700000000.0,334947820000000.0,321.10672,0.948793,1.5732565,1.8471756,54.694782,25.591982,2024-03-08,20.08776764552464
36817034000000.0,14010547000000.0,,,,,1829364800000000.0,,,187080450000000.0,341.465,0.7816091,-0.053393625,0.19542916,54.589336,24.961836,2024-03-09,23.169767325174124
37836183000000.0,23441594000000.0,3.8845625,20.039326,1.7682514e+16,9484757000000000.0,2661853000000000.0,2169315400000000.0,1582659300000000.0,455330400000000.0,362.84985,0.9761689,1.5787085,1.4908307,54.518375,25.531544,2024-03-10,24.809750575732625
32418677000000.0,25091086000000.0,2.658897,21.018864,2.0367287e+16,1.0156409e+16,3380297400000000.0,4203727400000000.0,2140822200000000.0,460174570000000.0,347.13742,1.1965815,0.67884827,0.9701764,54.648926,24.82845,2024-03-11,29.32819529346905
30271382000000.0,17351853000000.0,,,,,2254295700000000.0,,,262489560000000.0,339.4738,0.73007375,-1.0199714,3.2097642,54.86553,25.04827,2024-03-12,24.76898976201912
58214658000000.0,14914241000000.0,12.791829,23.01355,-573298100000000.0,470150840000000.0,1962867000000000.0,-1375201700000000.0,1157677600000000.0,180071130000000.0,366.76965,0.82670695,2.0271199,1.5772717,54.785923,25.407999,2024-03-13,13.723832565691573
59914873000000.0,12457607000000.0,,,,,1777534900000000.0,,,180078300000000.0,329.7351,0.932692,-0.34219626,7.6998963,54.696877,25.46041,2024-03-14,11.66350835629827
31330648000000.0,18614608000000.0,10.468457,16.977955,,,2133442600000000.0,,,260560950000000.0,327.13095,1.009783,-0.35512668,13.60577,54.62127,25.642376,2024-03-15,24.45466358540901
41407377000000.0,21015569000000.0,,,-1158998500000000.0,997920000000000.0,2197858100000000.0,,,323359230000000.0,332.48413,1.2004446,-1.0265675,4.262494,54.70022,25.6734,2024-03-16,25.342405089676678
57857525000000.0,16633147000000.0,,,6341378000000000.0,3826659000000000.0,2397860000000000.0,-158749170000000.0,1053778400000000.0,215623720000000.0,392.353,0.8335797,1.6601449,1.5604331,54.89832,24.990705,2024-03-17,29.905492847881774
51573837000000.0,14752000000000.0,,,,,2058690400000000.0,,,226273690000000.0,420.17807,0.8016345,0.04649093,0.14493522,54.509335,25.470497,2024-03-18,23.285375782862655
64704907000000.0,14316959000000.0,,,,,2021143800000000.0,,,213643840000000.0,417.3648,0.8838814,0.56808764,0.70679814,54.65487,25.287926,2024-03-19,3.6336360391157707
43741054000000.0,19484218000000.0,8.326083,17.221725,,,1616083300000000.0,,,320014120000000.0,424.1049,0.80929464,0.7084556,1.0130788,54.555893,25.103987,2024-03-20,18.47013288630454
47321280000000.0,23735472000000.0,10.392438,19.43977,828243300000000.0,764079700000000.0,2169353900000000.0,-371408800000000.0,2066560200000000.0,477993860000000.0,401.42792,0.8847643,1.0600212,1.3760685,54.568398,25.158686,2024-03-21,15.335776592150161
65850443000000.0,14519903000000.0,,,,,2200672500000000.0,,,237639550000000.0,365.16373,1.1011856,1.6254494,0.8281688,54.717762,25.377703,2024-03-22,7.155288649227472
53252080000000.0,14281002000000.0,,,,,1900092700000000.0,,,215236130000000.0,357.70844,1.1059088,-0.20472275,1.2654414,54.836845,25.218685,2024-03-23,17.09400828942603
32514953000000.0,16432301000000.0,,,,,2761026200000000.0,,,251160610000000.0,410.871,0.79586375,0.4055684,0.60324425,54.91913,24.970308,2024-03-24,32.531426043273946
68913946000000.0,21017300000000.0,5.880269,21.503338,,,2843941000000000.0,,,374768600000000.0,433.53506,0.83900964,-1.7919362,2.8861537,54.7534,24.750772,2024-03-25,34.757506011437755
53360405000000.0,25108217000000.0,9.077018,19.675732,-3.0058153e+16,6.5343894e+16,1180968900000000.0,,,619143600000000.0,450.9384,0.8612398,4.109369,1.812277,54.811028,25.354668,2024-03-26,14.585417763422818
36590374000000.0,17995036000000.0,,,1.6490256e+16,9398868000000000.0,2132768600000000.0,-1706985000000000.0,2913490300000000.0,358355030000000.0,372.47406,1.0361708,0.23219249,0.49469474,54.78294,24.961693,2024-03-27,23.024712791679562
34241574000000.0,15957005000000.0,,,,,2295484000000000.0,,,284975270000000.0,393.81073,0.76290345,-1.2265644,3.9253037,54.664528,25.164236,2024-03-28,7.839919321577047
62435680000000.0,17520431000000.0,,,,,3219095400000000.0,,,270029220000000.0,425.07083,0.9435779,-0.6576679,3.5334895,54.491196,25.478285,2024-03-29,25.27279908807463
53516584000000.0,26062750000000.0,17.144163,19.9799,-2.2238273e+16,1.973346e+18,2682654300000000.0,1030237300000000.0,2306993000000000.0,635031450000000.0,356.3739,1.053956,1.7856562,1.4157866,54.64183,25.51286,2024-03-30,15.820672394415737
39570125000000.0,16544853000000.0,,,,,1943010300000000.0,,,256947360000000.0,359.88043,2.0684788,-0.4861206,8.625339,54.57358,25.555431,2024-03-31,21.785030709221797
63699440000000.0,18215644000000.0,,,,,2781717000000000.0,,,323716800000000.0,384.91724,0.8801553,-0.64062077,16.455574,54.64562,25.757896,2024-04-01,31.097402538523006
43766210000000.0,15279600000000.0,,,,,2531313300000000.0,,,254800950000000.0,392.7659,1.4817615,0.5863099,0.5782704,54.62614,25.289774,2024-04-02,6.8204143300936435
58450076000000.0,15493631000000.0,,,,,2633143500000000.0,,,252136630000000.0,421.2103,1.3260279,0.028199,0.066365734,54.61287,25.075756,2024-04-03,15.506773765267953
58993964000000.0,16956843000000.0,,,,,2693664400000000.0,,,277369740000000.0,389.28036,0.8517187,0.1518949,0.26740104,54.703407,25.089949,2024-04-04,12.326277175569887
48856420000000.0,16405282000000.0,,,,,3299221800000000.0,,,225072460000000.0,393.56964,0.79309714,-0.29266447,2.9116397,54.57802,25.115837,2024-04-05,16.08147321745178
42263166000000.0,15504217000000.0,,,,,2713863400000000.0,,,216761760000000.0,401.6016,0.8811619,0.34972098,0.48428005,54.59133,25.326883,2024-04-06,11.084224450076247
32986181000000.0,15580156000000.0,,,,,2342250500000000.0,,,259138340000000.0,321.8665,0.8968698,0.05623101,0.113948405,54.764233,24.86865,2024-04-07,27.750224551400994
39192344000000.0,19683110000000.0,,,7907643600000000.0,4533767000000000.0,2844022700000000.0,1387279700000000.0,1185028500000000.0,322339280000000.0,363.33527,0.94763374,0.35924727,0.4996556,54.646446,25.364552,2024-04-08,7.092976537855965
15166961000000.0,24200998000000.0,15.454337,20.778877,-9072368000000000.0,1.3732823e+16,2687410200000000.0,,,484075830000000.0,328.00702,0.969675,-1.8312664,3.058314,54.50535,25.814236,2024-04-09,39.932293088598925
24100989000000.0,20177763000000.0,,,,,2999520600000000.0,,,461723680000000.0,335.6531,1.0523692,0.3916683,0.4787838,54.878,24.820839,2024-04-10,36.275059293173776
79515030000000.0,19469353000000.0,6.4538274,20.73383,-1.4646666e+16,2.3540765e+16,3017623400000000.0,2191625300000000.0,2047596300000000.0,421946080000000.0,367.6188,0.84954333,-2.1263235,3.6650717,54.738705,25.174845,2024-04-11,8.841024204381918
53957926000000.0,15592920000000.0,5.0351915,16.63004,-1740340100000000.0,1200443900000000.0,2522174200000000.0,-199274220000000.0,1055497540000000.0,280613680000000.0,384.59976,0.8113641,0.11102126,0.19818671,54.71257,25.236078,2024-04-12,3.9767519657612556
54680957000000.0,16292758000000.0,,,,,2465638000000000.0,,,243390500000000.0,354.1682,0.8619846,0.5418877,0.4926022,54.79723,25.548893,2024-04-13,21.171934856676263
52242913000000.0,15734453000000.0,,,,,1884308300000000.0,,,289680240000000.0,348.0533,2.0120697,-0.16316271,0.5527973,54.820007,25.537292,2024-04-14,22.165430774135665
62511540000000.0,18681334000000.0,,,,,2686473000000000.0,,,421485300000000.0,399.8391,0.85701287,0.70755696,0.7081812,54.625774,25.558504,2024-04-15,19.190360967909466
48860220000000.0,13489402000000.0,,,,,2935712700000000.0,,,203745610000000.0,429.9562,0.94787616,0.013690222,0.031954568,54.515285,25.249283,2024-04-16,19.216211302782153
68353770000000.0,19535552000000.0,6.1238174,18.391518,,,2954485700000000.0,,,361579940000000.0,424.63132,0.87051654,0.73487365,0.7147102,54.595505,25.034697,2024-04-17,18.775125104464202
12359013000000.0,21618542000000.0,6.1970954,20.110104,,,3000982800000000.0,,,427167180000000.0,410.99585,0.76999164,-0.7270298,7.0596623,54.765575,25.048332,2024-04-18,17.224250847335078
